index,proba_exoplaneta,pred_binaria,pred_etiqueta,is_exoplanet,asymmetry_index_x,v_u_kurtosis_x,egress_slope_x,asymmetry_index_y,v_u_kurtosis_y,egress_slope_y,asymmetry_index,v_u_kurtosis,egress_slope,koi_period,koi_duration,koi_depth,koi_srad
278,0.08,0,no exoplaneta,False,0.2266134426559536,3.0743348666607813,0.0048606799841618,0.2266134426559536,3.0743348666607813,0.0048606799841618,0.2266134426559536,3.0743348666607813,0.0048606799841618,2.99025443,5.414,589.2,0.731
279,0.89,1,exoplaneta,True,0.1200590936491467,3.9395500236168015,0.0405649084111709,0.1200590936491467,3.9395500236168015,0.0405649084111709,0.1200590936491467,3.9395500236168015,0.0405649084111709,1.594745374,1.9604,15044.0,0.893
280,0.89,1,exoplaneta,True,0.1200590936491467,3.9395500236168015,0.0405649084111709,0.1200590936491467,3.9395500236168015,0.0405649084111709,0.1200590936491467,3.9395500236168015,0.0405649084111709,1.594745374,1.9604,15044.0,0.893
281,0.89,1,exoplaneta,True,0.1200590936491467,3.9395500236168015,0.0405649084111709,0.1200590936491467,3.9395500236168015,0.0405649084111709,0.1200590936491467,3.9395500236168015,0.0405649084111709,1.594745374,1.9604,15044.0,0.893
282,1.0,1,exoplaneta,True,0.1605399221994727,2.59020805828056,-0.0024751679202292,0.1605399221994727,2.59020805828056,-0.0024751679202292,0.1605399221994727,2.59020805828056,-0.0024751679202292,4.783002698,2.335,1008.7,0.807
283,1.0,1,exoplaneta,True,0.1605399221994727,2.59020805828056,-0.0024751679202292,0.1605399221994727,2.59020805828056,-0.0024751679202292,0.1605399221994727,2.59020805828056,-0.0024751679202292,4.783002698,2.335,1008.7,0.807
284,1.0,1,exoplaneta,True,0.1605399221994727,2.59020805828056,-0.0024751679202292,0.1605399221994727,2.59020805828056,-0.0024751679202292,0.1605399221994727,2.59020805828056,-0.0024751679202292,4.783002698,2.335,1008.7,0.807
285,0.99,1,exoplaneta,True,0.1812690562054753,4.74457377089928,0.0042636362272211,0.1812690562054753,4.74457377089928,0.0042636362272211,0.1812690562054753,4.74457377089928,0.0042636362272211,20.50588921,4.0595,2105.5,0.761
286,0.99,1,exoplaneta,True,0.1812690562054753,4.74457377089928,0.0042636362272211,0.1812690562054753,4.74457377089928,0.0042636362272211,0.1812690562054753,4.74457377089928,0.0042636362272211,20.50588921,4.0595,2105.5,0.761
287,0.99,1,exoplaneta,True,0.1812690562054753,4.74457377089928,0.0042636362272211,0.1812690562054753,4.74457377089928,0.0042636362272211,0.1812690562054753,4.74457377089928,0.0042636362272211,20.50588921,4.0595,2105.5,0.761
288,1.0,1,exoplaneta,True,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,18.64932728,4.4056,893.6,1.053
289,1.0,1,exoplaneta,True,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,18.64932728,4.4056,893.6,1.053
290,1.0,1,exoplaneta,True,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,18.64932728,4.4056,893.6,1.053
291,1.0,1,exoplaneta,True,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,18.64932728,4.4056,893.6,1.053
292,1.0,1,exoplaneta,True,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,18.64932728,4.4056,893.6,1.053
293,1.0,1,exoplaneta,True,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,18.64932728,4.4056,893.6,1.053
294,1.0,1,exoplaneta,True,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,18.64932728,4.4056,893.6,1.053
295,1.0,1,exoplaneta,True,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,18.64932728,4.4056,893.6,1.053
296,1.0,1,exoplaneta,True,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,0.4523796950477094,2.8974949763343893,0.0021884488928006,18.64932728,4.4056,893.6,1.053
297,1.0,1,exoplaneta,True,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,4.90144976,4.1654,140.7,1.402
298,1.0,1,exoplaneta,True,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,4.90144976,4.1654,140.7,1.402
299,1.0,1,exoplaneta,True,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,4.90144976,4.1654,140.7,1.402
300,1.0,1,exoplaneta,True,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,4.90144976,4.1654,140.7,1.402
301,1.0,1,exoplaneta,True,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,4.90144976,4.1654,140.7,1.402
302,1.0,1,exoplaneta,True,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,4.90144976,4.1654,140.7,1.402
303,1.0,1,exoplaneta,True,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,4.90144976,4.1654,140.7,1.402
304,1.0,1,exoplaneta,True,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,4.90144976,4.1654,140.7,1.402
305,1.0,1,exoplaneta,True,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,4.90144976,4.1654,140.7,1.402
306,1.0,1,exoplaneta,True,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,4.90144976,4.1654,140.7,1.402
307,1.0,1,exoplaneta,True,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,4.90144976,4.1654,140.7,1.402
308,1.0,1,exoplaneta,True,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,0.2976975405739834,2.234055270040087,0.0022835860133687,4.90144976,4.1654,140.7,1.402
309,0.9366666666666666,1,exoplaneta,True,0.4610022457772112,3.730016873781192,-0.0057218327134684,0.4610022457772112,3.730016873781192,-0.0057218327134684,0.4610022457772112,3.730016873781192,-0.0057218327134684,3.525632539,2.59959,22335.0,0.793
310,0.9366666666666666,1,exoplaneta,True,0.4610022457772112,3.730016873781192,-0.0057218327134684,0.4610022457772112,3.730016873781192,-0.0057218327134684,0.4610022457772112,3.730016873781192,-0.0057218327134684,3.525632539,2.59959,22335.0,0.793
311,0.9366666666666666,1,exoplaneta,True,0.4610022457772112,3.730016873781192,-0.0057218327134684,0.4610022457772112,3.730016873781192,-0.0057218327134684,0.4610022457772112,3.730016873781192,-0.0057218327134684,3.525632539,2.59959,22335.0,0.793
312,0.9966666666666667,1,exoplaneta,True,0.0925409174316291,2.530199745796776,-0.0025757999545466,0.0925409174316291,2.530199745796776,-0.0025757999545466,0.0925409174316291,2.530199745796776,-0.0025757999545466,23.96793669,3.827,1182.3,0.524
313,0.9966666666666667,1,exoplaneta,True,0.0925409174316291,2.530199745796776,-0.0025757999545466,0.0925409174316291,2.530199745796776,-0.0025757999545466,0.0925409174316291,2.530199745796776,-0.0025757999545466,23.96793669,3.827,1182.3,0.524
314,0.9966666666666667,1,exoplaneta,True,0.0925409174316291,2.530199745796776,-0.0025757999545466,0.0925409174316291,2.530199745796776,-0.0025757999545466,0.0925409174316291,2.530199745796776,-0.0025757999545466,23.96793669,3.827,1182.3,0.524
315,0.9966666666666667,1,exoplaneta,True,0.0925409174316291,2.530199745796776,-0.0025757999545466,0.0925409174316291,2.530199745796776,-0.0025757999545466,0.0925409174316291,2.530199745796776,-0.0025757999545466,23.96793669,3.827,1182.3,0.524
316,0.9966666666666667,1,exoplaneta,True,0.0925409174316291,2.530199745796776,-0.0025757999545466,0.0925409174316291,2.530199745796776,-0.0025757999545466,0.0925409174316291,2.530199745796776,-0.0025757999545466,23.96793669,3.827,1182.3,0.524
317,0.9966666666666667,1,exoplaneta,True,0.0925409174316291,2.530199745796776,-0.0025757999545466,0.0925409174316291,2.530199745796776,-0.0025757999545466,0.0925409174316291,2.530199745796776,-0.0025757999545466,23.96793669,3.827,1182.3,0.524
318,1.0,1,exoplaneta,True,0.2986536326564467,2.62269332544006,0.0026453631642917,0.2986536326564467,2.62269332544006,0.0026453631642917,0.2986536326564467,2.62269332544006,0.0026453631642917,8.11437482,2.2736,1558.0,0.517
319,1.0,1,exoplaneta,True,0.2986536326564467,2.62269332544006,0.0026453631642917,0.2986536326564467,2.62269332544006,0.0026453631642917,0.2986536326564467,2.62269332544006,0.0026453631642917,8.11437482,2.2736,1558.0,0.517
320,1.0,1,exoplaneta,True,0.2986536326564467,2.62269332544006,0.0026453631642917,0.2986536326564467,2.62269332544006,0.0026453631642917,0.2986536326564467,2.62269332544006,0.0026453631642917,8.11437482,2.2736,1558.0,0.517
321,0.10333333333333333,0,no exoplaneta,False,0.1967588837469893,3.5090137448753125,0.0038771905589179,0.1967588837469893,3.5090137448753125,0.0038771905589179,0.1967588837469893,3.5090137448753125,0.0038771905589179,3.747838198,5.0642,616.0,0.826
322,0.10333333333333333,0,no exoplaneta,False,0.1967588837469893,3.5090137448753125,0.0038771905589179,0.1967588837469893,3.5090137448753125,0.0038771905589179,0.1967588837469893,3.5090137448753125,0.0038771905589179,3.747838198,5.0642,616.0,0.826
323,0.10333333333333333,0,no exoplaneta,False,0.1967588837469893,3.5090137448753125,0.0038771905589179,0.1967588837469893,3.5090137448753125,0.0038771905589179,0.1967588837469893,3.5090137448753125,0.0038771905589179,3.747838198,5.0642,616.0,0.826
324,0.18666666666666668,0,no exoplaneta,False,0.1547111572488419,2.9795966208330755,-0.0061624836522688,0.1547111572488419,2.9795966208330755,-0.0061624836522688,0.1547111572488419,2.9795966208330755,-0.0061624836522688,7.91936937,3.3148,15148.0,0.776
325,0.18666666666666668,0,no exoplaneta,False,0.1547111572488419,2.9795966208330755,-0.0061624836522688,0.1547111572488419,2.9795966208330755,-0.0061624836522688,0.1547111572488419,2.9795966208330755,-0.0061624836522688,7.91936937,3.3148,15148.0,0.776
326,0.18666666666666668,0,no exoplaneta,False,0.1547111572488419,2.9795966208330755,-0.0061624836522688,0.1547111572488419,2.9795966208330755,-0.0061624836522688,0.1547111572488419,2.9795966208330755,-0.0061624836522688,7.91936937,3.3148,15148.0,0.776
327,0.97,1,exoplaneta,True,0.1449507554972373,3.0567464449575703,0.151804272213854,0.1449507554972373,3.0567464449575703,0.151804272213854,0.1449507554972373,3.0567464449575703,0.151804272213854,15.37562369,3.3169,15337.0,0.833
328,0.97,1,exoplaneta,True,0.1449507554972373,3.0567464449575703,0.151804272213854,0.1449507554972373,3.0567464449575703,0.151804272213854,0.1449507554972373,3.0567464449575703,0.151804272213854,15.37562369,3.3169,15337.0,0.833
329,0.97,1,exoplaneta,True,0.1449507554972373,3.0567464449575703,0.151804272213854,0.1449507554972373,3.0567464449575703,0.151804272213854,0.1449507554972373,3.0567464449575703,0.151804272213854,15.37562369,3.3169,15337.0,0.833
330,1.0,1,exoplaneta,True,0.3337374245895639,2.74116210177176,0.0083634630759746,0.3337374245895639,2.74116210177176,0.0083634630759746,0.3337374245895639,2.74116210177176,0.0083634630759746,8.10363271,3.161,887.9,0.732
331,1.0,1,exoplaneta,True,0.3337374245895639,2.74116210177176,0.0083634630759746,0.3337374245895639,2.74116210177176,0.0083634630759746,0.3337374245895639,2.74116210177176,0.0083634630759746,8.10363271,3.161,887.9,0.732
332,1.0,1,exoplaneta,True,0.3337374245895639,2.74116210177176,0.0083634630759746,0.3337374245895639,2.74116210177176,0.0083634630759746,0.3337374245895639,2.74116210177176,0.0083634630759746,8.10363271,3.161,887.9,0.732
333,1.0,1,exoplaneta,True,0.3337374245895639,2.74116210177176,0.0083634630759746,0.3337374245895639,2.74116210177176,0.0083634630759746,0.3337374245895639,2.74116210177176,0.0083634630759746,8.10363271,3.161,887.9,0.732
334,1.0,1,exoplaneta,True,0.3337374245895639,2.74116210177176,0.0083634630759746,0.3337374245895639,2.74116210177176,0.0083634630759746,0.3337374245895639,2.74116210177176,0.0083634630759746,8.10363271,3.161,887.9,0.732
335,1.0,1,exoplaneta,True,0.3337374245895639,2.74116210177176,0.0083634630759746,0.3337374245895639,2.74116210177176,0.0083634630759746,0.3337374245895639,2.74116210177176,0.0083634630759746,8.10363271,3.161,887.9,0.732
336,0.9566666666666667,1,exoplaneta,True,0.1581740724489942,2.384513197719761,0.011301739311748,0.1581740724489942,2.384513197719761,0.011301739311748,0.1581740724489942,2.384513197719761,0.011301739311748,6.365839713,2.9721,780.7,0.849
337,0.9566666666666667,1,exoplaneta,True,0.1581740724489942,2.384513197719761,0.011301739311748,0.1581740724489942,2.384513197719761,0.011301739311748,0.1581740724489942,2.384513197719761,0.011301739311748,6.365839713,2.9721,780.7,0.849
338,0.9566666666666667,1,exoplaneta,True,0.1581740724489942,2.384513197719761,0.011301739311748,0.1581740724489942,2.384513197719761,0.011301739311748,0.1581740724489942,2.384513197719761,0.011301739311748,6.365839713,2.9721,780.7,0.849
339,0.01,0,no exoplaneta,False,0.2116827803591805,2.9390719068924427,0.0042810951589559,0.2116827803591805,2.9390719068924427,0.0042810951589559,0.2116827803591805,2.9390719068924427,0.0042810951589559,2.446737317,4.7211,1177.9,0.863
340,0.01,0,no exoplaneta,False,0.2116827803591805,2.9390719068924427,0.0042810951589559,0.2116827803591805,2.9390719068924427,0.0042810951589559,0.2116827803591805,2.9390719068924427,0.0042810951589559,2.446737317,4.7211,1177.9,0.863
341,0.01,0,no exoplaneta,False,0.2116827803591805,2.9390719068924427,0.0042810951589559,0.2116827803591805,2.9390719068924427,0.0042810951589559,0.2116827803591805,2.9390719068924427,0.0042810951589559,2.446737317,4.7211,1177.9,0.863
342,0.9333333333333333,1,exoplaneta,True,0.0901357263053448,3.737048750159804,-0.0008030374603375,0.0901357263053448,3.737048750159804,-0.0008030374603375,0.0901357263053448,3.737048750159804,-0.0008030374603375,3.04033046,1.8411,10859.0,0.791
343,0.9333333333333333,1,exoplaneta,True,0.0901357263053448,3.737048750159804,-0.0008030374603375,0.0901357263053448,3.737048750159804,-0.0008030374603375,0.0901357263053448,3.737048750159804,-0.0008030374603375,3.04033046,1.8411,10859.0,0.791
344,0.9333333333333333,1,exoplaneta,True,0.0901357263053448,3.737048750159804,-0.0008030374603375,0.0901357263053448,3.737048750159804,-0.0008030374603375,0.0901357263053448,3.737048750159804,-0.0008030374603375,3.04033046,1.8411,10859.0,0.791
345,1.0,1,exoplaneta,True,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,15.33528675,3.897,3081.4,0.817
346,1.0,1,exoplaneta,True,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,15.33528675,3.897,3081.4,0.817
347,1.0,1,exoplaneta,True,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,15.33528675,3.897,3081.4,0.817
348,1.0,1,exoplaneta,True,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,15.33528675,3.897,3081.4,0.817
349,1.0,1,exoplaneta,True,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,15.33528675,3.897,3081.4,0.817
350,1.0,1,exoplaneta,True,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,15.33528675,3.897,3081.4,0.817
351,1.0,1,exoplaneta,True,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,15.33528675,3.897,3081.4,0.817
352,1.0,1,exoplaneta,True,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,15.33528675,3.897,3081.4,0.817
353,1.0,1,exoplaneta,True,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,0.1154300780500271,2.1038987396771387,-0.0060648303252835,15.33528675,3.897,3081.4,0.817
354,1.0,1,exoplaneta,True,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,23.65369415,8.2183,3341.8,1.384
355,1.0,1,exoplaneta,True,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,23.65369415,8.2183,3341.8,1.384
356,1.0,1,exoplaneta,True,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,23.65369415,8.2183,3341.8,1.384
357,1.0,1,exoplaneta,True,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,23.65369415,8.2183,3341.8,1.384
358,1.0,1,exoplaneta,True,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,23.65369415,8.2183,3341.8,1.384
359,1.0,1,exoplaneta,True,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,23.65369415,8.2183,3341.8,1.384
360,1.0,1,exoplaneta,True,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,23.65369415,8.2183,3341.8,1.384
361,1.0,1,exoplaneta,True,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,23.65369415,8.2183,3341.8,1.384
362,1.0,1,exoplaneta,True,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,23.65369415,8.2183,3341.8,1.384
363,1.0,1,exoplaneta,True,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,23.65369415,8.2183,3341.8,1.384
364,1.0,1,exoplaneta,True,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,23.65369415,8.2183,3341.8,1.384
365,1.0,1,exoplaneta,True,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,23.65369415,8.2183,3341.8,1.384
366,1.0,1,exoplaneta,True,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,23.65369415,8.2183,3341.8,1.384
367,1.0,1,exoplaneta,True,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,23.65369415,8.2183,3341.8,1.384
368,1.0,1,exoplaneta,True,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,,6.401279639977293,0.0012348240769285,23.65369415,8.2183,3341.8,1.384
369,0.14,0,no exoplaneta,False,0.4652840553193897,2.360606195885688,-0.0045172693928751,0.4652840553193897,2.360606195885688,-0.0045172693928751,0.4652840553193897,2.360606195885688,-0.0045172693928751,2.384052875,3.0918,1268.1,0.701
370,0.14,0,no exoplaneta,False,0.4652840553193897,2.360606195885688,-0.0045172693928751,0.4652840553193897,2.360606195885688,-0.0045172693928751,0.4652840553193897,2.360606195885688,-0.0045172693928751,2.384052875,3.0918,1268.1,0.701
371,0.14,0,no exoplaneta,False,0.4652840553193897,2.360606195885688,-0.0045172693928751,0.4652840553193897,2.360606195885688,-0.0045172693928751,0.4652840553193897,2.360606195885688,-0.0045172693928751,2.384052875,3.0918,1268.1,0.701
372,1.0,1,exoplaneta,True,0.3499420612395609,3.5099305709601945,0.0049902484738476,0.3499420612395609,3.5099305709601945,0.0049902484738476,0.3499420612395609,3.5099305709601945,0.0049902484738476,7.953547,2.6312,875.4,0.779
373,1.0,1,exoplaneta,True,0.3499420612395609,3.5099305709601945,0.0049902484738476,0.3499420612395609,3.5099305709601945,0.0049902484738476,0.3499420612395609,3.5099305709601945,0.0049902484738476,7.953547,2.6312,875.4,0.779
374,1.0,1,exoplaneta,True,0.3499420612395609,3.5099305709601945,0.0049902484738476,0.3499420612395609,3.5099305709601945,0.0049902484738476,0.3499420612395609,3.5099305709601945,0.0049902484738476,7.953547,2.6312,875.4,0.779
375,1.0,1,exoplaneta,True,0.3499420612395609,3.5099305709601945,0.0049902484738476,0.3499420612395609,3.5099305709601945,0.0049902484738476,0.3499420612395609,3.5099305709601945,0.0049902484738476,7.953547,2.6312,875.4,0.779
376,1.0,1,exoplaneta,True,0.3499420612395609,3.5099305709601945,0.0049902484738476,0.3499420612395609,3.5099305709601945,0.0049902484738476,0.3499420612395609,3.5099305709601945,0.0049902484738476,7.953547,2.6312,875.4,0.779
377,1.0,1,exoplaneta,True,0.3499420612395609,3.5099305709601945,0.0049902484738476,0.3499420612395609,3.5099305709601945,0.0049902484738476,0.3499420612395609,3.5099305709601945,0.0049902484738476,7.953547,2.6312,875.4,0.779
378,0.03333333333333333,0,no exoplaneta,False,0.1519256964117713,2.4290896827466684,0.060887489527365,0.1519256964117713,2.4290896827466684,0.060887489527365,0.1519256964117713,2.4290896827466684,0.060887489527365,4.859386384,2.2757,6044.3,0.988
379,0.03333333333333333,0,no exoplaneta,False,0.1519256964117713,2.4290896827466684,0.060887489527365,0.1519256964117713,2.4290896827466684,0.060887489527365,0.1519256964117713,2.4290896827466684,0.060887489527365,4.859386384,2.2757,6044.3,0.988
380,0.03333333333333333,0,no exoplaneta,False,0.1519256964117713,2.4290896827466684,0.060887489527365,0.1519256964117713,2.4290896827466684,0.060887489527365,0.1519256964117713,2.4290896827466684,0.060887489527365,4.859386384,2.2757,6044.3,0.988
381,0.44333333333333336,0,no exoplaneta,False,0.1478541706926627,3.571383192521825,0.0005181808757831,0.1478541706926627,3.571383192521825,0.0005181808757831,0.1478541706926627,3.571383192521825,0.0005181808757831,10.526294577,2.5211,9768.0,0.793
382,0.44333333333333336,0,no exoplaneta,False,0.1478541706926627,3.571383192521825,0.0005181808757831,0.1478541706926627,3.571383192521825,0.0005181808757831,0.1478541706926627,3.571383192521825,0.0005181808757831,10.526294577,2.5211,9768.0,0.793
383,0.44333333333333336,0,no exoplaneta,False,0.1478541706926627,3.571383192521825,0.0005181808757831,0.1478541706926627,3.571383192521825,0.0005181808757831,0.1478541706926627,3.571383192521825,0.0005181808757831,10.526294577,2.5211,9768.0,0.793
384,0.9866666666666667,1,exoplaneta,True,0.088913287085654,2.3554072411068336,0.0103803814261325,0.088913287085654,2.3554072411068336,0.0103803814261325,0.088913287085654,2.3554072411068336,0.0103803814261325,4.583520948,2.7055,3812.1,0.877
385,0.9866666666666667,1,exoplaneta,True,0.088913287085654,2.3554072411068336,0.0103803814261325,0.088913287085654,2.3554072411068336,0.0103803814261325,0.088913287085654,2.3554072411068336,0.0103803814261325,4.583520948,2.7055,3812.1,0.877
386,0.9866666666666667,1,exoplaneta,True,0.088913287085654,2.3554072411068336,0.0103803814261325,0.088913287085654,2.3554072411068336,0.0103803814261325,0.088913287085654,2.3554072411068336,0.0103803814261325,4.583520948,2.7055,3812.1,0.877
387,0.9733333333333334,1,exoplaneta,True,0.1992186463994977,3.288659301163104,0.008777562582783,0.1992186463994977,3.288659301163104,0.008777562582783,0.1992186463994977,3.288659301163104,0.008777562582783,3.76181843,3.5176,510.6,0.949
388,0.9733333333333334,1,exoplaneta,True,0.1992186463994977,3.288659301163104,0.008777562582783,0.1992186463994977,3.288659301163104,0.008777562582783,0.1992186463994977,3.288659301163104,0.008777562582783,3.76181843,3.5176,510.6,0.949
389,0.9733333333333334,1,exoplaneta,True,0.1992186463994977,3.288659301163104,0.008777562582783,0.1992186463994977,3.288659301163104,0.008777562582783,0.1992186463994977,3.288659301163104,0.008777562582783,3.76181843,3.5176,510.6,0.949
390,1.0,1,exoplaneta,True,0.0364695389490431,2.543694018113322,-0.0038390899698229,0.0364695389490431,2.543694018113322,-0.0038390899698229,0.0364695389490431,2.543694018113322,-0.0038390899698229,8.20396958,2.9667,1024.4,0.826
391,1.0,1,exoplaneta,True,0.0364695389490431,2.543694018113322,-0.0038390899698229,0.0364695389490431,2.543694018113322,-0.0038390899698229,0.0364695389490431,2.543694018113322,-0.0038390899698229,8.20396958,2.9667,1024.4,0.826
392,1.0,1,exoplaneta,True,0.0364695389490431,2.543694018113322,-0.0038390899698229,0.0364695389490431,2.543694018113322,-0.0038390899698229,0.0364695389490431,2.543694018113322,-0.0038390899698229,8.20396958,2.9667,1024.4,0.826
393,1.0,1,exoplaneta,True,0.0364695389490431,2.543694018113322,-0.0038390899698229,0.0364695389490431,2.543694018113322,-0.0038390899698229,0.0364695389490431,2.543694018113322,-0.0038390899698229,8.20396958,2.9667,1024.4,0.826
394,1.0,1,exoplaneta,True,0.0364695389490431,2.543694018113322,-0.0038390899698229,0.0364695389490431,2.543694018113322,-0.0038390899698229,0.0364695389490431,2.543694018113322,-0.0038390899698229,8.20396958,2.9667,1024.4,0.826
395,1.0,1,exoplaneta,True,0.0364695389490431,2.543694018113322,-0.0038390899698229,0.0364695389490431,2.543694018113322,-0.0038390899698229,0.0364695389490431,2.543694018113322,-0.0038390899698229,8.20396958,2.9667,1024.4,0.826
396,1.0,1,exoplaneta,True,0.3575707004924224,2.740173567345084,0.0056775485596083,0.3575707004924224,2.740173567345084,0.0056775485596083,0.3575707004924224,2.740173567345084,0.0056775485596083,12.71809866,3.0957,1149.4,0.686
397,1.0,1,exoplaneta,True,0.3575707004924224,2.740173567345084,0.0056775485596083,0.3575707004924224,2.740173567345084,0.0056775485596083,0.3575707004924224,2.740173567345084,0.0056775485596083,12.71809866,3.0957,1149.4,0.686
