kepid,asymmetry_index,v_u_kurtosis,ingress_slope,egress_slope,loc_rowid,kepoi_name,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2
3109930,,2.6661693050981765,0.0020393805180894,0.0039248263499725,382,K01112.01,Kepler-1736 b,CONFIRMED,0,0,0,37.8102649,0.0002147,-0.0002147,158.35799,0.00479,-0.00479,2454991.358,0.00479,-0.00479,0.061,0.337,-0.061,8.733,0.132,-0.132,,,,570.3,18.2,-18.2,35.2,6085.0,182.0,-200.0,0.973,0.302,-0.121
2854914,0.2212847346532676,3.324184025086707,-0.0008549380970693,-0.0016749881719405,383,K01113.01,Kepler-268 b,CONFIRMED,0,0,0,25.93406406,7.912e-05,-7.912e-05,149.76273,0.00264,-0.00264,2454982.763,0.00264,-0.00264,0.014,0.409,-0.014,4.6142,0.0732,-0.0732,,,,414.5,11.0,-11.0,42.2,5952.0,119.0,-119.0,1.225,0.207,-0.17
2854914,0.2212847346532676,3.324184025086707,-0.0008549380970693,-0.0016749881719405,383,K01113.01,Kepler-268 b,CONFIRMED,0,0,0,25.93406406,7.912e-05,-7.912e-05,149.76273,0.00264,-0.00264,2454982.763,0.00264,-0.00264,0.014,0.409,-0.014,4.6142,0.0732,-0.0732,,,,414.5,11.0,-11.0,42.2,5952.0,119.0,-119.0,1.225,0.207,-0.17
2854914,0.2212847346532676,3.324184025086707,-0.0008549380970693,-0.0016749881719405,383,K01113.01,Kepler-268 b,CONFIRMED,0,0,0,25.93406406,7.912e-05,-7.912e-05,149.76273,0.00264,-0.00264,2454982.763,0.00264,-0.00264,0.014,0.409,-0.014,4.6142,0.0732,-0.0732,,,,414.5,11.0,-11.0,42.2,5952.0,119.0,-119.0,1.225,0.207,-0.17
2854914,0.2212847346532676,3.324184025086707,-0.0008549380970693,-0.0016749881719405,383,K01113.01,Kepler-268 b,CONFIRMED,0,0,0,25.93406406,7.912e-05,-7.912e-05,149.76273,0.00264,-0.00264,2454982.763,0.00264,-0.00264,0.014,0.409,-0.014,4.6142,0.0732,-0.0732,,,,414.5,11.0,-11.0,42.2,5952.0,119.0,-119.0,1.225,0.207,-0.17
3337425,0.2830922181352224,2.583756125298358,-0.0063702924784101,0.0084434222578908,385,K01114.01,,FALSE POSITIVE,0,0,1,7.04710032,2.588e-05,-2.588e-05,139.79737,0.00328,-0.00328,2454972.797,0.00328,-0.00328,1.195,53.67,-0.125,2.926,0.152,-0.152,,,,400.9,19.5,-19.5,24.0,5766.0,156.0,-173.0,1.068,0.287,-0.167
3337425,0.2830922181352224,2.583756125298358,-0.0063702924784101,0.0084434222578908,385,K01114.01,,FALSE POSITIVE,0,0,1,7.04710032,2.588e-05,-2.588e-05,139.79737,0.00328,-0.00328,2454972.797,0.00328,-0.00328,1.195,53.67,-0.125,2.926,0.152,-0.152,,,,400.9,19.5,-19.5,24.0,5766.0,156.0,-173.0,1.068,0.287,-0.167
3116412,0.2545932836534023,4.110320463665763,0.0010655874165123,0.0013567029533391,386,K01115.01,Kepler-772 b,CONFIRMED,0,0,0,12.99204853,5.157e-05,-5.157e-05,136.32016,0.00294,-0.00294,2454969.32,0.00294,-0.00294,0.091,0.347,-0.091,6.0175,0.0963,-0.0963,,,,270.6,8.0,-8.0,38.7,5765.0,105.0,-116.0,1.242,0.188,-0.209
3116412,0.2545932836534023,4.110320463665763,0.0010655874165123,0.0013567029533391,386,K01115.01,Kepler-772 b,CONFIRMED,0,0,0,12.99204853,5.157e-05,-5.157e-05,136.32016,0.00294,-0.00294,2454969.32,0.00294,-0.00294,0.091,0.347,-0.091,6.0175,0.0963,-0.0963,,,,270.6,8.0,-8.0,38.7,5765.0,105.0,-116.0,1.242,0.188,-0.209
3544689,0.091141783232001,2.9016564390076214,0.0076299456748765,-9.834536952095464e-05,388,K01183.01,,FALSE POSITIVE,0,1,1,1.922861499,2.01e-06,-2.01e-06,134.658644,0.00085,-0.00085,2454967.659,0.00085,-0.00085,0.943,0.005,-0.004,3.5734,0.0581,-0.0581,,,,1916.2,31.2,-31.2,103.4,5778.0,154.0,-188.0,0.911,0.217,-0.078
3544689,0.091141783232001,2.9016564390076214,0.0076299456748765,-9.834536952095464e-05,388,K01183.01,,FALSE POSITIVE,0,1,1,1.922861499,2.01e-06,-2.01e-06,134.658644,0.00085,-0.00085,2454967.659,0.00085,-0.00085,0.943,0.005,-0.004,3.5734,0.0581,-0.0581,,,,1916.2,31.2,-31.2,103.4,5778.0,154.0,-188.0,0.911,0.217,-0.078
4037164,0.1338017868199349,3.147366463117645,-0.0326640097983415,0.0497109942710508,389,K01184.01,,FALSE POSITIVE,0,1,1,0.635445336,2.01e-07,-2.01e-07,134.184037,0.000277,-0.000277,2454967.184,0.000277,-0.000277,1.253,0.914,-0.128,1.8592,0.0154,-0.0154,,,,2547.4,15.3,-15.3,182.2,3920.0,141.0,-156.0,0.55,0.055,-0.073
4037164,0.1338017868199349,3.147366463117645,-0.0326640097983415,0.0497109942710508,389,K01184.01,,FALSE POSITIVE,0,1,1,0.635445336,2.01e-07,-2.01e-07,134.184037,0.000277,-0.000277,2454967.184,0.000277,-0.000277,1.253,0.914,-0.128,1.8592,0.0154,-0.0154,,,,2547.4,15.3,-15.3,182.2,3920.0,141.0,-156.0,0.55,0.055,-0.073
3443790,0.1427726588551262,2.931799960260249,-0.0186308547116099,0.018035078906656,390,K01185.01,,FALSE POSITIVE,0,1,1,1.665784138,6.93e-07,-6.93e-07,133.863028,0.000352,-0.000352,2454966.863,0.000352,-0.000352,1.27,3.096,-0.104,1.8946,0.0182,-0.0182,,,,2006.2,15.2,-15.2,148.0,6261.0,175.0,-159.0,2.789,0.463,-1.079
3443790,0.1427726588551262,2.931799960260249,-0.0186308547116099,0.018035078906656,390,K01185.01,,FALSE POSITIVE,0,1,1,1.665784138,6.93e-07,-6.93e-07,133.863028,0.000352,-0.000352,2454966.863,0.000352,-0.000352,1.27,3.096,-0.104,1.8946,0.0182,-0.0182,,,,2006.2,15.2,-15.2,148.0,6261.0,175.0,-159.0,2.789,0.463,-1.079
8394721,0.2220766742144343,2.4875970476095226,-0.0041339147098844,0.0023672398624154,392,K00152.01,Kepler-79 d,CONFIRMED,0,0,0,52.09081627,4.206e-05,-4.206e-05,158.744665,0.00067,-0.00067,2454991.745,0.00067,-0.00067,0.065,0.113,-0.065,8.6388,0.0228,-0.0228,,,,2894.1,12.6,-12.6,243.5,6198.0,111.0,-136.0,1.324,0.247,-0.202
8394721,0.2220766742144343,2.4875970476095226,-0.0041339147098844,0.0023672398624154,392,K00152.01,Kepler-79 d,CONFIRMED,0,0,0,52.09081627,4.206e-05,-4.206e-05,158.744665,0.00067,-0.00067,2454991.745,0.00067,-0.00067,0.065,0.113,-0.065,8.6388,0.0228,-0.0228,,,,2894.1,12.6,-12.6,243.5,6198.0,111.0,-136.0,1.324,0.247,-0.202
8394721,0.2220766742144343,2.4875970476095226,-0.0041339147098844,0.0023672398624154,392,K00152.01,Kepler-79 d,CONFIRMED,0,0,0,52.09081627,4.206e-05,-4.206e-05,158.744665,0.00067,-0.00067,2454991.745,0.00067,-0.00067,0.065,0.113,-0.065,8.6388,0.0228,-0.0228,,,,2894.1,12.6,-12.6,243.5,6198.0,111.0,-136.0,1.324,0.247,-0.202
8394721,0.2220766742144343,2.4875970476095226,-0.0041339147098844,0.0023672398624154,392,K00152.01,Kepler-79 d,CONFIRMED,0,0,0,52.09081627,4.206e-05,-4.206e-05,158.744665,0.00067,-0.00067,2454991.745,0.00067,-0.00067,0.065,0.113,-0.065,8.6388,0.0228,-0.0228,,,,2894.1,12.6,-12.6,243.5,6198.0,111.0,-136.0,1.324,0.247,-0.202
8394721,0.2220766742144343,2.4875970476095226,-0.0041339147098844,0.0023672398624154,392,K00152.01,Kepler-79 d,CONFIRMED,0,0,0,52.09081627,4.206e-05,-4.206e-05,158.744665,0.00067,-0.00067,2454991.745,0.00067,-0.00067,0.065,0.113,-0.065,8.6388,0.0228,-0.0228,,,,2894.1,12.6,-12.6,243.5,6198.0,111.0,-136.0,1.324,0.247,-0.202
8394721,0.2220766742144343,2.4875970476095226,-0.0041339147098844,0.0023672398624154,392,K00152.01,Kepler-79 d,CONFIRMED,0,0,0,52.09081627,4.206e-05,-4.206e-05,158.744665,0.00067,-0.00067,2454991.745,0.00067,-0.00067,0.065,0.113,-0.065,8.6388,0.0228,-0.0228,,,,2894.1,12.6,-12.6,243.5,6198.0,111.0,-136.0,1.324,0.247,-0.202
8394721,0.2220766742144343,2.4875970476095226,-0.0041339147098844,0.0023672398624154,392,K00152.01,Kepler-79 d,CONFIRMED,0,0,0,52.09081627,4.206e-05,-4.206e-05,158.744665,0.00067,-0.00067,2454991.745,0.00067,-0.00067,0.065,0.113,-0.065,8.6388,0.0228,-0.0228,,,,2894.1,12.6,-12.6,243.5,6198.0,111.0,-136.0,1.324,0.247,-0.202
11607193,0.1740013402953084,2.9029310141365543,-0.0001282869166283,0.0022942913253441,393,K00983.01,,FALSE POSITIVE,0,0,0,7.1548608,6.891e-05,-6.891e-05,266.04847,0.00623,-0.00623,2455099.048,0.00623,-0.00623,0.9848,0.1273,-0.0388,7.694,0.363,-0.363,,,,780.4,42.5,-42.5,24.2,7443.0,226.0,-320.0,1.739,1.28,-0.232
11607193,0.1740013402953084,2.9029310141365543,-0.0001282869166283,0.0022942913253441,393,K00983.01,,FALSE POSITIVE,0,0,0,7.1548608,6.891e-05,-6.891e-05,266.04847,0.00623,-0.00623,2455099.048,0.00623,-0.00623,0.9848,0.1273,-0.0388,7.694,0.363,-0.363,,,,780.4,42.5,-42.5,24.2,7443.0,226.0,-320.0,1.739,1.28,-0.232
1161345,0.0930780086126347,2.7760865116510534,-0.0016979293784,-0.0001351231243092,394,K00984.01,Kepler-1973 b,CONFIRMED,0,0,0,4.28746668,1.524e-05,-1.524e-05,262.06245,0.00211,-0.00211,2455095.062,0.00211,-0.00211,0.374,0.083,-0.374,1.5693,0.0785,-0.0785,,,,790.1,49.7,-49.7,19.4,5296.0,105.0,-105.0,0.815,0.08,-0.034
1161345,0.0930780086126347,2.7760865116510534,-0.0016979293784,-0.0001351231243092,394,K00984.01,Kepler-1973 b,CONFIRMED,0,0,0,4.28746668,1.524e-05,-1.524e-05,262.06245,0.00211,-0.00211,2455095.062,0.00211,-0.00211,0.374,0.083,-0.374,1.5693,0.0785,-0.0785,,,,790.1,49.7,-49.7,19.4,5296.0,105.0,-105.0,0.815,0.08,-0.034
10227501,0.1048188560366032,2.6402799947065057,0.0029502017116533,0.0021043064117085,395,K00985.01,,FALSE POSITIVE,0,0,1,2.002779769,7.647e-06,-7.647e-06,261.95791,0.00262,-0.00262,2455094.958,0.00262,-0.00262,0.242,0.215,-0.242,2.231,0.11,-0.11,,,,260.5,13.7,-13.7,22.2,5346.0,159.0,-159.0,0.892,0.179,-0.119
10227501,0.1048188560366032,2.6402799947065057,0.0029502017116533,0.0021043064117085,395,K00985.01,,FALSE POSITIVE,0,0,1,2.002779769,7.647e-06,-7.647e-06,261.95791,0.00262,-0.00262,2455094.958,0.00262,-0.00262,0.242,0.215,-0.242,2.231,0.11,-0.11,,,,260.5,13.7,-13.7,22.2,5346.0,159.0,-159.0,0.892,0.179,-0.119
2854698,0.1782824583862007,3.339504885965872,-0.0033933922262568,0.006731950883892,396,K00986.01,Kepler-260 b,CONFIRMED,0,0,0,8.18739443,1.944e-05,-1.944e-05,260.86931,0.00172,-0.00172,2455093.869,0.00172,-0.00172,0.377,0.07,-0.377,3.0472,0.0596,-0.0596,,,,517.6,14.7,-14.7,38.4,5251.0,105.0,-105.0,0.849,0.056,-0.063
2854698,0.1782824583862007,3.339504885965872,-0.0033933922262568,0.006731950883892,396,K00986.01,Kepler-260 b,CONFIRMED,0,0,0,8.18739443,1.944e-05,-1.944e-05,260.86931,0.00172,-0.00172,2455093.869,0.00172,-0.00172,0.377,0.07,-0.377,3.0472,0.0596,-0.0596,,,,517.6,14.7,-14.7,38.4,5251.0,105.0,-105.0,0.849,0.056,-0.063
2854698,0.1782824583862007,3.339504885965872,-0.0033933922262568,0.006731950883892,396,K00986.01,Kepler-260 b,CONFIRMED,0,0,0,8.18739443,1.944e-05,-1.944e-05,260.86931,0.00172,-0.00172,2455093.869,0.00172,-0.00172,0.377,0.07,-0.377,3.0472,0.0596,-0.0596,,,,517.6,14.7,-14.7,38.4,5251.0,105.0,-105.0,0.849,0.056,-0.063
2854698,0.1782824583862007,3.339504885965872,-0.0033933922262568,0.006731950883892,396,K00986.01,Kepler-260 b,CONFIRMED,0,0,0,8.18739443,1.944e-05,-1.944e-05,260.86931,0.00172,-0.00172,2455093.869,0.00172,-0.00172,0.377,0.07,-0.377,3.0472,0.0596,-0.0596,,,,517.6,14.7,-14.7,38.4,5251.0,105.0,-105.0,0.849,0.056,-0.063
6032981,0.2125350675061372,1.9218694843652573,0.0014990439752302,0.0030533098352214,399,K01054.01,,FALSE POSITIVE,1,0,0,3.3226948,0.0002975,-0.0002975,134.444,0.0338,-0.0338,2454967.444,0.0338,-0.0338,0.4722,0.0095,-0.4661,3.568,0.822,-0.822,,,,78.7,17.2,-17.2,8.6,5234.0,70.0,-142.0,16.959,3.211,-9.038
6032981,0.2125350675061372,1.9218694843652573,0.0014990439752302,0.0030533098352214,399,K01054.01,,FALSE POSITIVE,1,0,0,3.3226948,0.0002975,-0.0002975,134.444,0.0338,-0.0338,2454967.444,0.0338,-0.0338,0.4722,0.0095,-0.4661,3.568,0.822,-0.822,,,,78.7,17.2,-17.2,8.6,5234.0,70.0,-142.0,16.959,3.211,-9.038
5866099,0.0813485788800474,1.818318501266525,-0.0011687880112581,0.00058182574172,400,K01055.01,,FALSE POSITIVE,0,1,1,36.97708808,8.505e-05,-8.505e-05,133.62681,0.00195,-0.00195,2454966.627,0.00195,-0.00195,1.246,70.6,-0.102,4.737,0.101,-0.101,,,,1269.9,25.5,-25.5,59.2,5589.0,169.0,-152.0,1.239,0.371,-0.371
5866099,0.0813485788800474,1.818318501266525,-0.0011687880112581,0.00058182574172,400,K01055.01,,FALSE POSITIVE,0,1,1,36.97708808,8.505e-05,-8.505e-05,133.62681,0.00195,-0.00195,2454966.627,0.00195,-0.00195,1.246,70.6,-0.102,4.737,0.101,-0.101,,,,1269.9,25.5,-25.5,59.2,5589.0,169.0,-152.0,1.239,0.371,-0.371
5964985,0.1662674188484189,3.370728286297448,-0.0015213469349555,0.0008536797497174,401,K01056.01,,FALSE POSITIVE,0,0,0,1.851409163,9.693e-06,-9.693e-06,133.17995,0.00488,-0.00488,2454966.18,0.00488,-0.00488,1.1117,0.1313,-0.0722,10.232,0.257,-0.257,,,,232.5,4.5,-4.5,54.4,7117.0,204.0,-287.0,1.469,0.687,-0.298
5964985,0.1662674188484189,3.370728286297448,-0.0015213469349555,0.0008536797497174,401,K01056.01,,FALSE POSITIVE,0,0,0,1.851409163,9.693e-06,-9.693e-06,133.17995,0.00488,-0.00488,2454966.18,0.00488,-0.00488,1.1117,0.1313,-0.0722,10.232,0.257,-0.257,,,,232.5,4.5,-4.5,54.4,7117.0,204.0,-287.0,1.469,0.687,-0.298
6066416,0.2315584472469737,2.584965018591676,3.5225729383020726e-05,0.0001154349651518,402,K01057.01,,FALSE POSITIVE,0,0,1,1.303859704,4.545e-06,-4.545e-06,134.21201,0.0033,-0.0033,2454967.212,0.0033,-0.0033,0.674,0.239,-0.429,2.8239,0.0829,-0.0829,,,,36.7,1.3,-1.3,34.7,6802.0,183.0,-224.0,1.521,0.313,-0.383
6066416,0.2315584472469737,2.584965018591676,3.5225729383020726e-05,0.0001154349651518,402,K01057.01,,FALSE POSITIVE,0,0,1,1.303859704,4.545e-06,-4.545e-06,134.21201,0.0033,-0.0033,2454967.212,0.0033,-0.0033,0.674,0.239,-0.429,2.8239,0.0829,-0.0829,,,,36.7,1.3,-1.3,34.7,6802.0,183.0,-224.0,1.521,0.313,-0.383
1996679,0.0601902428884559,3.291811410137495,0.0003324371044882,0.0016138888067966,403,K00147.01,,FALSE POSITIVE,0,1,1,145.5624926,0.0003426,-0.0003426,146.0588,0.00188,-0.00188,2454979.059,0.00188,-0.00188,1.274,70.86,-0.529,5.4126,0.0976,-0.0976,,,,2931.6,57.1,-57.1,58.1,6148.0,165.0,-202.0,1.095,0.33,-0.178
1996679,0.0601902428884559,3.291811410137495,0.0003324371044882,0.0016138888067966,403,K00147.01,,FALSE POSITIVE,0,1,1,145.5624926,0.0003426,-0.0003426,146.0588,0.00188,-0.00188,2454979.059,0.00188,-0.00188,1.274,70.86,-0.529,5.4126,0.0976,-0.0976,,,,2931.6,57.1,-57.1,58.1,6148.0,165.0,-202.0,1.095,0.33,-0.178
2849805,,4.496839171807875,-0.0029106582907395,0.0016945756734873,404,K01116.01,Kepler-773 b,CONFIRMED,0,0,0,3.749105745,7.011e-06,-7.011e-06,135.10837,0.00149,-0.00149,2454968.108,0.00149,-0.00149,0.942,0.021,-0.682,1.9826,0.0371,-0.0371,,,,182.6,5.7,-5.7,38.0,5751.0,104.0,-115.0,0.983,0.149,-0.08
2849805,,4.496839171807875,-0.0029106582907395,0.0016945756734873,404,K01116.01,Kepler-773 b,CONFIRMED,0,0,0,3.749105745,7.011e-06,-7.011e-06,135.10837,0.00149,-0.00149,2454968.108,0.00149,-0.00149,0.942,0.021,-0.682,1.9826,0.0371,-0.0371,,,,182.6,5.7,-5.7,38.0,5751.0,104.0,-115.0,0.983,0.149,-0.08
3114811,0.3910589951433916,2.284797840857188,-0.0009026345666447,-0.0001056936030029,405,K01117.01,Kepler-774 b,CONFIRMED,0,0,0,11.08956602,4.397e-05,-4.397e-05,141.76142,0.00338,-0.00338,2454974.761,0.00338,-0.00338,0.02,0.432,-0.02,6.2877,0.0965,-0.0965,,,,148.1,4.4,-4.4,38.9,6353.0,128.0,-115.0,2.867,0.295,-0.826
3114811,0.3910589951433916,2.284797840857188,-0.0009026345666447,-0.0001056936030029,405,K01117.01,Kepler-774 b,CONFIRMED,0,0,0,11.08956602,4.397e-05,-4.397e-05,141.76142,0.00338,-0.00338,2454974.761,0.00338,-0.00338,0.02,0.432,-0.02,6.2877,0.0965,-0.0965,,,,148.1,4.4,-4.4,38.9,6353.0,128.0,-115.0,2.867,0.295,-0.826
7295235,0.1902538894471384,1.9466928069315872,-0.0022760440655674,-0.0004052636577673,413,K00987.01,Kepler-743 b,CONFIRMED,0,0,0,3.179267286,3.255e-06,-3.255e-06,261.841607,0.000764,-0.000764,2455094.842,0.000764,-0.000764,0.171,0.274,-0.171,1.0246,0.0287,-0.0287,,,,200.9,6.0,-6.0,41.0,5511.0,98.0,-120.0,0.857,0.101,-0.04
7295235,0.1902538894471384,1.9466928069315872,-0.0022760440655674,-0.0004052636577673,413,K00987.01,Kepler-743 b,CONFIRMED,0,0,0,3.179267286,3.255e-06,-3.255e-06,261.841607,0.000764,-0.000764,2455094.842,0.000764,-0.000764,0.171,0.274,-0.171,1.0246,0.0287,-0.0287,,,,200.9,6.0,-6.0,41.0,5511.0,98.0,-120.0,0.857,0.101,-0.04
2302548,0.1556792758557341,3.4836271687556795,-0.013180001390625,-0.004892839436134,414,K00988.01,Kepler-261 b,CONFIRMED,0,0,0,10.38122447,2.131e-05,-2.131e-05,268.02421,0.00149,-0.00149,2455101.024,0.00149,-0.00149,0.319,0.117,-0.319,2.715,0.0552,-0.0552,,,,801.5,21.5,-21.5,41.9,5095.0,101.0,-101.0,0.78,0.055,-0.035
2302548,0.1556792758557341,3.4836271687556795,-0.013180001390625,-0.004892839436134,414,K00988.01,Kepler-261 b,CONFIRMED,0,0,0,10.38122447,2.131e-05,-2.131e-05,268.02421,0.00149,-0.00149,2455101.024,0.00149,-0.00149,0.319,0.117,-0.319,2.715,0.0552,-0.0552,,,,801.5,21.5,-21.5,41.9,5095.0,101.0,-101.0,0.78,0.055,-0.035
2302548,0.1556792758557341,3.4836271687556795,-0.013180001390625,-0.004892839436134,414,K00988.01,Kepler-261 b,CONFIRMED,0,0,0,10.38122447,2.131e-05,-2.131e-05,268.02421,0.00149,-0.00149,2455101.024,0.00149,-0.00149,0.319,0.117,-0.319,2.715,0.0552,-0.0552,,,,801.5,21.5,-21.5,41.9,5095.0,101.0,-101.0,0.78,0.055,-0.035
2302548,0.1556792758557341,3.4836271687556795,-0.013180001390625,-0.004892839436134,414,K00988.01,Kepler-261 b,CONFIRMED,0,0,0,10.38122447,2.131e-05,-2.131e-05,268.02421,0.00149,-0.00149,2455101.024,0.00149,-0.00149,0.319,0.117,-0.319,2.715,0.0552,-0.0552,,,,801.5,21.5,-21.5,41.9,5095.0,101.0,-101.0,0.78,0.055,-0.035
10743597,0.1203866938412603,4.4338821333081935,0.0021479985779999,0.0005119556957967,416,K00989.01,,FALSE POSITIVE,0,0,0,81.221876,0.0001915,-0.0001915,184.26164,0.00128,-0.00128,2455017.262,0.00128,-0.00128,1.01,1.522,-0.1118,4.1135,0.0742,-0.0742,,,,9883.0,174.0,-174.0,63.0,5619.0,173.0,-156.0,0.874,0.366,-0.067
10743597,0.1203866938412603,4.4338821333081935,0.0021479985779999,0.0005119556957967,416,K00989.01,,FALSE POSITIVE,0,0,0,81.221876,0.0001915,-0.0001915,184.26164,0.00128,-0.00128,2455017.262,0.00128,-0.00128,1.01,1.522,-0.1118,4.1135,0.0742,-0.0742,,,,9883.0,174.0,-174.0,63.0,5619.0,173.0,-156.0,0.874,0.366,-0.067
10743597,0.1203866938412603,4.4338821333081935,0.0021479985779999,0.0005119556957967,416,K00989.01,,FALSE POSITIVE,0,0,0,81.221876,0.0001915,-0.0001915,184.26164,0.00128,-0.00128,2455017.262,0.00128,-0.00128,1.01,1.522,-0.1118,4.1135,0.0742,-0.0742,,,,9883.0,174.0,-174.0,63.0,5619.0,173.0,-156.0,0.874,0.366,-0.067
10743597,0.1203866938412603,4.4338821333081935,0.0021479985779999,0.0005119556957967,416,K00989.01,,FALSE POSITIVE,0,0,0,81.221876,0.0001915,-0.0001915,184.26164,0.00128,-0.00128,2455017.262,0.00128,-0.00128,1.01,1.522,-0.1118,4.1135,0.0742,-0.0742,,,,9883.0,174.0,-174.0,63.0,5619.0,173.0,-156.0,0.874,0.366,-0.067
9818381,0.1034516911430377,2.080078384887688,-0.0004663885607828,-0.000224307678481,418,K00135.01,Kepler-43 b,CONFIRMED,0,0,0,3.024092505,2.25e-07,-2.25e-07,132.4168573,6.22e-05,-6.22e-05,2454965.417,6.22e-05,-6.22e-05,0.424,0.031,-0.046,2.8021,0.0103,-0.0103,,,,7765.0,8.6,-8.6,1225.3,6063.0,108.0,-145.0,1.358,0.088,-0.107
9818381,0.1034516911430377,2.080078384887688,-0.0004663885607828,-0.000224307678481,418,K00135.01,Kepler-43 b,CONFIRMED,0,0,0,3.024092505,2.25e-07,-2.25e-07,132.4168573,6.22e-05,-6.22e-05,2454965.417,6.22e-05,-6.22e-05,0.424,0.031,-0.046,2.8021,0.0103,-0.0103,,,,7765.0,8.6,-8.6,1225.3,6063.0,108.0,-145.0,1.358,0.088,-0.107
6124941,0.2004086519749388,3.3485608220768297,-0.0004094918907894,-0.0006406505613272,419,K01058.01,,FALSE POSITIVE,0,0,1,5.670155713,5.441e-06,-5.441e-06,136.201739,0.000777,-0.000777,2454969.202,0.000777,-0.000777,1.267,66.56,-0.225,0.9361,0.0608,-0.0608,,,,536.7,19.6,-19.6,37.3,3337.0,115.0,-57.0,0.183,0.088,-0.038
6124941,0.2004086519749388,3.3485608220768297,-0.0004094918907894,-0.0006406505613272,419,K01058.01,,FALSE POSITIVE,0,0,1,5.670155713,5.441e-06,-5.441e-06,136.201739,0.000777,-0.000777,2454969.202,0.000777,-0.000777,1.267,66.56,-0.225,0.9361,0.0608,-0.0608,,,,536.7,19.6,-19.6,37.3,3337.0,115.0,-57.0,0.183,0.088,-0.038
6060203,0.4596503322275329,2.573675376741913,0.0011913392586637,0.0004096670930694,420,K01059.01,Kepler-757 b,CONFIRMED,0,0,0,1.022678654,2.712e-06,-2.712e-06,133.45422,0.00223,-0.00223,2454966.454,0.00223,-0.00223,0.019,0.45,-0.019,1.3712,0.0727,-0.0727,,,,129.2,7.2,-7.2,21.6,5366.0,80.0,-72.0,1.02,0.118,-0.145
6060203,0.4596503322275329,2.573675376741913,0.0011913392586637,0.0004096670930694,420,K01059.01,Kepler-757 b,CONFIRMED,0,0,0,1.022678654,2.712e-06,-2.712e-06,133.45422,0.00223,-0.00223,2454966.454,0.00223,-0.00223,0.019,0.45,-0.019,1.3712,0.0727,-0.0727,,,,129.2,7.2,-7.2,21.6,5366.0,80.0,-72.0,1.02,0.118,-0.145
5880320,0.2398739080207624,3.3339226179844306,-0.0011898219785301,0.0007203238987065,421,K01060.01,Kepler-758 b,CONFIRMED,0,0,0,12.10968709,6.232e-05,-6.232e-05,140.21258,0.00386,-0.00386,2454973.213,0.00386,-0.00386,0.924,0.004,-0.661,6.3461,0.0954,-0.0954,,,,284.7,8.9,-8.9,33.4,6021.0,120.0,-120.0,1.458,0.226,-0.339
5880320,0.2398739080207624,3.3339226179844306,-0.0011898219785301,0.0007203238987065,421,K01060.01,Kepler-758 b,CONFIRMED,0,0,0,12.10968709,6.232e-05,-6.232e-05,140.21258,0.00386,-0.00386,2454973.213,0.00386,-0.00386,0.924,0.004,-0.661,6.3461,0.0954,-0.0954,,,,284.7,8.9,-8.9,33.4,6021.0,120.0,-120.0,1.458,0.226,-0.339
5880320,0.2398739080207624,3.3339226179844306,-0.0011898219785301,0.0007203238987065,421,K01060.01,Kepler-758 b,CONFIRMED,0,0,0,12.10968709,6.232e-05,-6.232e-05,140.21258,0.00386,-0.00386,2454973.213,0.00386,-0.00386,0.924,0.004,-0.661,6.3461,0.0954,-0.0954,,,,284.7,8.9,-8.9,33.4,6021.0,120.0,-120.0,1.458,0.226,-0.339
5880320,0.2398739080207624,3.3339226179844306,-0.0011898219785301,0.0007203238987065,421,K01060.01,Kepler-758 b,CONFIRMED,0,0,0,12.10968709,6.232e-05,-6.232e-05,140.21258,0.00386,-0.00386,2454973.213,0.00386,-0.00386,0.924,0.004,-0.661,6.3461,0.0954,-0.0954,,,,284.7,8.9,-8.9,33.4,6021.0,120.0,-120.0,1.458,0.226,-0.339
5880320,0.2398739080207624,3.3339226179844306,-0.0011898219785301,0.0007203238987065,421,K01060.01,Kepler-758 b,CONFIRMED,0,0,0,12.10968709,6.232e-05,-6.232e-05,140.21258,0.00386,-0.00386,2454973.213,0.00386,-0.00386,0.924,0.004,-0.661,6.3461,0.0954,-0.0954,,,,284.7,8.9,-8.9,33.4,6021.0,120.0,-120.0,1.458,0.226,-0.339
5880320,0.2398739080207624,3.3339226179844306,-0.0011898219785301,0.0007203238987065,421,K01060.01,Kepler-758 b,CONFIRMED,0,0,0,12.10968709,6.232e-05,-6.232e-05,140.21258,0.00386,-0.00386,2454973.213,0.00386,-0.00386,0.924,0.004,-0.661,6.3461,0.0954,-0.0954,,,,284.7,8.9,-8.9,33.4,6021.0,120.0,-120.0,1.458,0.226,-0.339
