loc_rowid,kepid,kepoi_name,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2
2524,2442448,K02812.01,2.61,7.900e-01,-3.400e-01,466.0,,,32.600000,15.100000,-15.100000,6173.00,169.00,-206.00,1.0300,0.3120,-0.1340,0.9880,0.1470,-0.1200
2525,11197853,K02813.01,14.81,2.710e+00,-3.300e+00,5173.0,,,6.130000,2.800000,-2.800000,4676.00,80.00,-126.00,12.5580,2.2920,-2.8020,2.1700,0.7540,-0.9220
2526,9665922,K02815.01,0.56,1.300e-01,-4.000e-02,1421.0,,,3.738000,0.906000,-0.906000,5782.00,138.00,-155.00,0.7670,0.1680,-0.0560,0.8690,0.0770,-0.0960
2527,11283615,K02816.01,1.38,2.800e-01,-1.200e-01,1448.0,,,6.820000,2.600000,-2.600000,5467.00,164.00,-164.00,0.8080,0.1630,-0.0700,0.9060,0.0730,-0.1010
2528,7605093,K02817.01,1.35,2.000e-01,-1.100e-01,1714.0,,,5.030000,1.600000,-1.600000,5226.00,190.00,-190.00,0.7500,0.1120,-0.0600,0.8400,0.0690,-0.1030
2529,3859363,K02887.01,23.41,7.290e+00,-2.610e+00,1693.0,,,1.221000,0.605000,-0.605000,6248.00,175.00,-241.00,1.0020,0.3120,-0.1120,1.0080,0.1470,-0.1200
2530,8077137,K00274.02,1.29,8.000e-02,-6.000e-02,843.0,,,35.240000,9.000000,-9.000000,6063.00,85.00,-73.00,1.6130,0.0980,-0.0740,1.0920,0.0780,-0.0500
2531,12023078,K02888.01,13.89,4.250e+00,-9.220e+00,3219.0,,,1.216000,0.449000,-0.449000,5385.00,177.00,-161.00,2.8710,0.8800,-1.9060,1.3090,0.1900,-0.4420
2532,6364162,K02889.01,25.01,8.050e+00,-3.460e+00,1149.0,,,1.291000,0.625000,-0.625000,6197.00,197.00,-240.00,1.0560,0.3400,-0.1460,1.0320,0.1590,-0.1300
2533,7463685,K02890.01,1.39,4.300e-01,-1.400e-01,864.0,,,5.980000,2.900000,-2.900000,5984.00,188.00,-188.00,0.9060,0.2790,-0.0930,0.9930,0.1310,-0.1310
2534,6716021,K02679.01,29.64,4.830e+00,-1.044e+01,651.0,,,75.800000,37.800000,-37.800000,6525.00,176.00,-195.00,2.6680,0.4340,-0.9400,1.5360,0.1920,-0.3570
2535,11231334,K00258.01,96.99,1.450e+01,-3.627e+01,2089.0,,,1.650000,0.811000,-0.811000,6529.00,156.00,-176.00,3.1310,0.4680,-1.1710,1.6230,0.2060,-0.3350
2536,8326342,K02680.01,23.40,4.240e+00,-1.840e+00,624.0,,,18.110000,9.000000,-9.000000,5440.00,160.00,-160.00,0.7280,0.1320,-0.0570,0.8140,0.0760,-0.0930
2537,6878240,K02681.01,6.01,4.100e-01,-3.400e-01,295.0,,,108.500000,40.200000,-40.200000,5307.00,105.00,-105.00,0.7570,0.0520,-0.0420,0.7820,0.0470,-0.0470
2538,6878240,K02681.02,2.07,1.500e-01,-1.100e-01,539.0,,,65.700000,31.700000,-31.700000,5307.00,105.00,-105.00,0.7570,0.0520,-0.0420,0.7820,0.0470,-0.0470
2539,2436378,K02682.01,54.60,0.000e+00,0.000e+00,891.0,,,22.100000,11.000000,-11.000000,5780.00,,,1.0000,,,1.0000,,
2540,6614629,K02737.01,1.46,2.500e-01,-4.600e-01,2959.0,,,3.870000,1.900000,-1.900000,5718.00,156.00,-142.00,1.8320,0.3130,-0.5810,1.1310,0.1580,-0.1740
2541,6630943,K02738.01,1.04,1.300e-01,-1.300e-01,1731.0,,,3.013000,0.557000,-0.557000,5204.00,169.00,-138.00,0.7860,0.0970,-0.0970,0.7360,0.1160,-0.0500
2542,4831728,K02739.01,1.98,3.300e-01,-3.900e-01,879.0,,,20.270000,1.800000,-1.800000,5480.00,82.00,-74.00,1.1740,0.1910,-0.2340,0.9150,0.0650,-0.0380
2543,4831728,K02739.02,1.20,1.900e-01,-2.400e-01,989.0,,,15.770000,7.400000,-7.400000,5480.00,82.00,-74.00,1.1740,0.1910,-0.2340,0.9150,0.0650,-0.0380
2544,3336765,K02740.01,0.97,2.700e-01,-1.500e-01,1601.0,,,6.980000,2.400000,-2.400000,6143.00,166.00,-184.00,1.0040,0.2800,-0.1510,0.9310,0.1280,-0.0930
2545,4270565,K02819.01,2.02,6.100e-01,-2.000e-01,695.0,,,17.380000,7.500000,-7.500000,6003.00,179.00,-197.00,0.9320,0.2790,-0.0930,1.0190,0.1210,-0.1340
2546,6528464,K00270.02,1.86,6.000e-02,-4.000e-02,661.0,,,30.140000,5.800000,-5.800000,5587.00,100.00,-58.00,1.4230,0.0470,-0.0260,0.9110,0.0550,-0.0260
2547,11963206,K02820.01,1.22,1.600e-01,-4.000e-02,1177.0,,,10.461000,0.417000,-0.417000,5713.00,68.00,-94.00,0.8930,0.1140,-0.0300,1.0100,0.0470,-0.0620
2548,4249611,K02821.01,3.33,9.200e-01,-4.600e-01,404.0,,,116.200000,10.900000,-10.900000,5648.00,169.00,-186.00,0.9170,0.2540,-0.1270,0.8920,0.1150,-0.0830
2549,8263545,K02822.01,1.94,5.800e-01,-1.900e-01,1063.0,,,10.570000,4.200000,-4.200000,5918.00,187.00,-208.00,0.8650,0.2580,-0.0860,0.9560,0.1190,-0.1190
2550,10068024,K02891.01,0.92,3.200e-01,-1.000e-01,1607.0,,,11.260000,5.200000,-5.200000,6349.00,176.00,-242.00,1.0590,0.3630,-0.1210,1.0770,0.1690,-0.1380
2551,9636563,K02892.01,1.36,2.800e-01,-1.100e-01,728.0,,,23.710000,2.700000,-2.700000,5546.00,149.00,-149.00,0.8100,0.1640,-0.0700,0.9070,0.0740,-0.1110
2552,6937402,K02894.01,1.27,3.600e-01,-1.300e-01,786.0,,,14.100000,2.100000,-2.100000,5708.00,152.00,-169.00,0.8930,0.2590,-0.0860,0.9670,0.1020,-0.1140
2553,5475641,K02895.01,1.77,1.400e-01,-1.800e-01,1433.0,,,1.696600,0.072900,-0.072900,4999.00,151.00,-136.00,0.7860,0.0630,-0.0790,0.7520,0.0850,-0.0570
2554,2853828,K02896.01,31.06,6.710e+00,-6.720e+00,2339.0,,,1.289000,0.518000,-0.518000,6329.00,170.00,-189.00,1.5080,0.3260,-0.3260,1.1350,0.1820,-0.1360
2555,7899070,K02683.01,4.49,8.900e-01,-3.800e-01,321.0,,,60.725000,0.163000,-0.163000,5613.00,152.00,-152.00,0.7950,0.1580,-0.0680,0.8880,0.0880,-0.1070
2556,4035667,K02684.01,6.47,1.330e+00,-3.120e+00,2866.0,,,3.550000,1.800000,-1.800000,8173.00,226.00,-340.00,3.1690,0.6540,-1.5260,2.0320,0.3330,-0.4990
2557,9612825,K02685.01,1.88,4.500e-01,-5.600e-01,528.0,,,2.715000,0.404000,-0.404000,3468.00,102.00,-112.00,0.3200,0.0770,-0.0950,0.3200,0.0990,-0.0990
2558,7826659,K02686.01,3.43,2.100e-01,-1.300e-01,215.0,,,150.400000,70.700000,-70.700000,4658.00,93.00,-93.00,0.6860,0.0420,-0.0250,0.7430,0.0320,-0.0430
2559,7202957,K02687.01,0.74,1.200e-01,-3.000e-02,1455.0,,,4.670000,2.100000,-2.100000,5808.00,105.00,-128.00,0.9020,0.1380,-0.0460,0.9870,0.0490,-0.0780
2560,5513893,K02741.01,1.49,2.700e-01,-5.400e-01,2927.0,,,1.713000,0.696000,-0.696000,5996.00,164.00,-164.00,2.1280,0.3830,-0.7660,1.2260,0.2040,-0.2270
2561,10514430,K00263.01,2.51,1.300e-01,-1.400e-01,818.0,,,27.100000,12.800000,-12.800000,5729.00,86.00,-68.00,1.5450,0.0850,-0.0850,0.9940,0.0780,-0.0640
2562,8095441,K02743.01,1.32,1.600e-01,-9.000e-02,728.0,,,42.000000,10.600000,-10.600000,5523.00,110.00,,0.8800,0.1090,-0.0590,0.9070,0.0550,-0.0550
2563,5881813,K02744.01,4.85,7.300e-01,-1.700e+00,428.0,,,83.400000,39.000000,-39.000000,5332.00,88.00,-72.00,1.4530,0.2180,-0.5100,0.9320,0.0470,-0.0580
2564,12456601,K02745.01,2.18,6.700e-01,-2.200e-01,710.0,,,30.840000,2.000000,-2.000000,5896.00,164.00,-184.00,0.9160,0.2820,-0.0940,1.0080,0.1150,-0.1270
2565,10341917,K02823.01,3.18,6.800e-01,-2.200e-01,1594.0,,,1.066000,0.395000,-0.395000,5402.00,185.00,-185.00,0.8150,0.1720,-0.0570,0.9310,0.0640,-0.1000
2566,3241604,K02824.01,1.67,5.300e-01,-1.700e-01,1484.0,,,6.760000,2.100000,-2.100000,5881.00,184.00,-204.00,0.9150,0.2890,-0.0960,1.0020,0.1260,-0.1260
2567,9591070,K02825.01,1.18,4.100e-01,-1.300e-01,2241.0,,,2.120000,0.770000,-0.770000,6321.00,168.00,-205.00,1.1250,0.3880,-0.1290,1.2070,0.1520,-0.1860
2568,8227661,K02826.01,0.23,0.000e+00,0.000e+00,345.0,,,6.710000,2.900000,-2.900000,2661.00,0.00,0.00,0.1160,0.0000,0.0000,0.0940,0.0000,0.0000
2569,7428736,K02827.01,1.21,1.900e-01,-1.600e-01,827.0,,,18.920000,9.200000,-9.200000,5305.00,159.00,-159.00,0.8180,0.1300,-0.1060,0.7530,0.1100,-0.0550
2570,5817986,K02897.01,23.09,7.210e+00,-2.260e+00,2053.0,,,1.346000,0.612000,-0.612000,5783.00,156.00,-173.00,0.8800,0.2750,-0.0860,0.9770,0.1140,-0.1250
2571,11129258,K02898.01,2.44,7.600e-01,-2.600e-01,649.0,,,53.840000,9.400000,-9.400000,6137.00,171.00,-214.00,0.9940,0.3120,-0.1040,1.0670,0.1370,-0.1370
2572,10586004,K00275.01,2.40,1.100e-01,-1.700e-01,910.0,,,16.794000,0.338000,-0.338000,5758.00,77.00,-68.00,1.7040,0.0830,-0.1180,1.2510,0.0530,-0.1410
2573,4939533,K02899.01,1.54,3.100e-01,-1.500e-01,915.0,,,17.211000,0.713000,-0.713000,5591.00,149.00,-166.00,0.8600,0.1740,-0.0800,0.9770,0.0710,-0.1320
2574,4846856,K02900.01,2.08,2.800e-01,-2.300e-01,423.0,,,50.100000,18.900000,-18.900000,5204.00,168.00,-153.00,0.7690,0.1050,-0.0860,0.7230,0.1060,-0.0490
2575,7202957,K02687.02,1.03,1.500e-01,-6.000e-02,865.0,,,11.560000,5.100000,-5.100000,5808.00,105.00,-128.00,0.9020,0.1380,-0.0460,0.9870,0.0490,-0.0780
2576,6521045,K00041.01,2.26,1.500e-01,-1.200e-01,939.0,,,12.770000,3.800000,-3.800000,5788.00,78.00,-78.00,1.4740,0.0940,-0.0790,1.0500,0.1260,-0.0680
2577,5790807,K00259.01,40.73,6.400e+00,-1.189e+01,717.0,,,94.980000,1.800000,-1.800000,6796.00,67.00,-88.00,2.4900,0.3910,-0.7270,1.7150,0.1500,-0.2440
2578,8892303,K02688.01,5.15,3.700e-01,-6.300e-01,625.0,,,39.290000,1.100000,-1.100000,4137.00,145.00,-160.00,0.5910,0.0420,-0.0720,0.5800,0.0650,-0.0590
2579,10265602,K02689.01,6.98,1.530e+00,-8.200e-01,301.0,,,232.400000,97.200000,-97.200000,5594.00,186.00,-186.00,0.8120,0.1780,-0.0960,0.7980,0.1060,-0.0620
2580,5369827,K02690.01,2.04,2.600e-01,-7.000e-02,1046.0,,,14.770000,7.400000,-7.400000,5508.00,99.00,-110.00,0.8400,0.1070,-0.0270,0.9550,0.0450,-0.0670
2581,5302643,K02746.01,45.24,1.303e+01,-5.570e+00,585.0,,,34.000000,16.700000,-16.700000,7044.00,219.00,-329.00,1.2670,0.3650,-0.1560,1.2910,0.1870,-0.1870
2582,6586746,K02747.01,1.55,1.400e-01,-1.600e-01,809.0,,,19.850000,2.800000,-2.800000,5032.00,151.00,-151.00,0.8170,0.0710,-0.0850,0.7890,0.0780,-0.0570
2583,9962455,K02748.01,2.61,5.100e-01,-5.100e-01,793.0,,,17.450000,3.900000,-3.900000,5416.00,130.00,-87.00,1.7560,0.3440,-0.3440,1.0040,0.1310,-0.0810
2584,9962455,K02748.02,2.17,4.200e-01,-4.300e-01,1260.0,,,13.240000,5.100000,-5.100000,5416.00,130.00,-87.00,1.7560,0.3440,-0.3440,1.0040,0.1310,-0.0810
2585,8687088,K02749.01,1.10,2.800e-01,-4.200e-01,2627.0,,,4.630000,1.300000,-1.300000,6223.00,199.00,-243.00,1.7630,0.4500,-0.6750,1.1590,0.1890,-0.2080
2586,6436029,K02828.01,2.92,2.400e-01,-3.000e-01,369.0,,,79.800000,30.600000,-30.600000,4817.00,184.00,-167.00,0.8330,0.0680,-0.0840,0.8000,0.0560,-0.0510
2587,6197215,K02829.01,1.77,2.900e-01,-3.700e-01,987.0,,,70.800000,28.700000,-28.700000,5865.00,117.00,-105.00,1.3880,0.2330,-0.2840,1.0230,0.0980,-0.0800
2588,9451706,K00271.01,2.48,6.000e-02,-6.000e-02,590.0,,,53.320000,2.700000,-2.700000,6075.00,122.00,-97.00,1.3520,0.0360,-0.0300,1.2250,0.0550,-0.0400
2589,9244508,K02830.01,5.92,8.300e-01,-1.540e+00,933.0,,,28.160000,5.400000,-5.400000,6443.00,77.00,-90.00,3.0860,0.4320,-0.8020,1.9070,0.0690,-0.2570
2590,9692557,K02831.01,1.88,4.500e-01,-6.100e-01,3320.0,,,3.130000,1.500000,-1.500000,5827.00,157.00,-157.00,2.2860,0.5550,-0.7400,1.0470,0.1800,-0.1800
2591,9366886,K02901.01,0.81,6.000e-02,-8.000e-02,1357.0,,,3.779000,0.734000,-0.734000,4330.00,116.00,-129.00,0.6180,0.0450,-0.0600,0.6100,0.0660,-0.0550
2592,3657176,K02903.01,1.84,6.000e-01,-1.900e-01,723.0,,,48.500000,22.000000,-22.000000,5946.00,176.00,-211.00,1.0170,0.3270,-0.1090,1.0460,0.1400,-0.1400
2593,3969687,K02904.01,2.23,4.200e-01,-5.200e-01,959.0,,,6.240000,3.000000,-3.000000,6133.00,111.00,-135.00,1.7650,0.3340,-0.4090,1.3770,0.1150,-0.1400
2594,9369366,K02905.01,3.33,5.400e-01,-1.100e+00,1024.0,,,57.600000,24.900000,-24.900000,7048.00,172.00,-246.00,2.8380,0.4690,-0.9380,1.8400,0.1780,-0.3300
2595,6716545,K02906.01,1.33,2.400e-01,-2.300e-01,928.0,,,15.715000,0.926000,-0.926000,6052.00,82.00,-82.00,1.4240,0.2630,-0.2370,1.1280,0.1110,-0.0830
2596,4552729,K02691.01,3.05,2.800e-01,-2.500e-01,283.0,,,114.320000,4.900000,-4.900000,4735.00,170.00,-170.00,0.6860,0.0630,-0.0570,0.7300,0.0650,-0.0710
2597,2989706,K02692.01,2.45,6.100e-01,-2.400e-01,1513.0,,,11.564000,0.835000,-0.835000,5676.00,172.00,-172.00,0.7870,0.1950,-0.0780,0.8400,0.0890,-0.0890
2598,5185897,K02693.01,1.00,7.000e-02,-3.000e-02,755.0,,,6.930000,3.300000,-3.300000,4498.00,90.00,-90.00,0.6350,0.0450,-0.0190,0.6980,0.0280,-0.0420
2599,5185897,K02693.02,0.99,7.000e-02,-3.000e-02,536.0,,,11.410000,5.600000,-5.600000,4498.00,90.00,-90.00,0.6350,0.0450,-0.0190,0.6980,0.0280,-0.0420
2600,5185897,K02693.03,1.01,7.000e-02,-3.000e-02,636.0,,,11.990000,5.600000,-5.600000,4498.00,90.00,-90.00,0.6350,0.0450,-0.0190,0.6980,0.0280,-0.0420
2601,3663173,K02750.01,11.12,1.480e+00,-2.760e+00,481.0,,,88.900000,3.900000,-3.900000,5974.00,89.00,-80.00,2.2320,0.2980,-0.5540,1.3130,0.1430,-0.1750
2602,9881077,K02751.01,2.47,1.700e-01,-2.000e-01,437.0,,,30.700000,14.900000,-14.900000,4583.00,137.00,-137.00,0.6740,0.0480,-0.0540,0.6690,0.0730,-0.0550
2603,3097346,K00264.01,1.77,4.300e-01,-6.400e-01,1479.0,,,8.380000,3.500000,-3.500000,5929.00,187.00,-208.00,1.6510,0.3990,-0.5990,1.1270,0.1550,-0.1730
2604,5717567,K02752.01,0.87,1.500e-01,-9.000e-02,1957.0,,,7.060000,3.300000,-3.300000,6170.00,74.00,-80.00,1.2740,0.2170,-0.1330,1.2080,0.0750,-0.0840
2605,6265792,K02753.01,1.05,1.600e-01,-1.700e-01,2124.0,,,4.362000,0.963000,-0.963000,5874.00,79.00,-79.00,1.2970,0.2070,-0.2070,1.0960,0.0780,-0.0780
2606,9995402,K02832.01,0.89,2.100e-01,-1.300e-01,1061.0,,,10.380000,2.900000,-2.900000,5213.00,157.00,-141.00,0.9170,0.2150,-0.1320,0.8320,0.0930,-0.0620
2607,9109857,K02833.01,1.48,2.300e-01,-4.100e-01,2223.0,,,10.840000,2.800000,-2.800000,6002.00,119.00,-131.00,2.1390,0.3190,-0.5920,1.1560,0.1150,-0.1720
2608,5609593,K02834.01,2.35,2.200e-01,-1.700e-01,248.0,,,169.700000,54.600000,-54.600000,4648.00,167.00,-167.00,0.6750,0.0620,-0.0500,0.7110,0.0640,-0.0700
2609,5436338,K02835.01,1.37,1.000e-01,-1.200e-01,606.0,,,36.990000,6.600000,-6.600000,4380.00,130.00,-143.00,0.5300,0.0410,-0.0450,0.5240,0.0450,-0.0340
2610,11414465,K02836.01,1.22,1.000e-01,-1.200e-01,988.0,,,11.100000,1.500000,-1.500000,4901.00,146.00,-146.00,0.7580,0.0620,-0.0750,0.7330,0.0830,-0.0600
2611,6716545,K02906.02,1.80,3.300e-01,-3.000e-01,424.0,,,94.100000,34.500000,-34.500000,6052.00,82.00,-82.00,1.4240,0.2630,-0.2370,1.1280,0.1110,-0.0830
2612,2708885,K02907.01,1.39,3.000e-01,-1.400e-01,1554.0,,,4.780000,1.900000,-1.900000,5423.00,193.00,-193.00,0.8620,0.1890,-0.0870,0.8620,0.0990,-0.0810
2613,6612284,K02908.01,1.48,4.400e-01,-1.500e-01,1704.0,,,3.890000,1.800000,-1.800000,5982.00,189.00,-210.00,0.9600,0.2850,-0.0950,1.0470,0.1260,-0.1390
2614,10586004,K00275.02,2.57,1.300e-01,-1.800e-01,525.0,,,59.910000,0.131000,-0.131000,5758.00,77.00,-68.00,1.7040,0.0830,-0.1180,1.2510,0.0530,-0.1410
2615,4483138,K02910.01,1.80,2.000e-01,-2.100e-01,608.0,,,31.050000,6.100000,-6.100000,5011.00,192.00,-174.00,0.8510,0.0990,-0.0990,0.8060,0.0740,-0.0620
2616,9475552,K02694.01,1.70,1.700e-01,-1.800e-01,1541.0,,,3.410000,1.300000,-1.300000,4818.00,143.00,-129.00,0.8560,0.0890,-0.0890,0.8090,0.0470,-0.0420
2617,9475552,K02694.02,1.83,1.800e-01,-1.900e-01,777.0,,,20.490000,9.500000,-9.500000,4818.00,143.00,-129.00,0.8560,0.0890,-0.0890,0.8090,0.0470,-0.0420
2618,8292840,K00260.01,1.34,8.000e-02,-5.000e-02,1009.0,,,16.890000,1.200000,-1.200000,6214.00,113.00,-87.00,1.2970,0.0740,-0.0540,1.0590,0.0870,-0.0470
2619,5196864,K02695.01,20.23,2.700e+00,-2.430e+00,1147.0,,,4.170000,2.100000,-2.100000,5174.00,169.00,-154.00,0.8400,0.1120,-0.1010,0.7820,0.1070,-0.0580
2620,11071200,K02696.01,9.10,1.630e+00,-3.030e+00,727.0,,,44.700000,20.400000,-20.400000,7029.00,194.00,-219.00,2.7040,0.4850,-0.9010,1.7040,0.1740,-0.3490
2621,11071200,K02696.02,5.80,1.040e+00,-1.930e+00,940.0,,,24.300000,11.500000,-11.500000,7029.00,194.00,-219.00,2.7040,0.4850,-0.9010,1.7040,0.1740,-0.3490
2622,10905911,K02754.01,0.74,1.100e-01,-6.000e-02,1642.0,,,6.089000,0.898000,-0.898000,5779.00,104.00,-115.00,0.9700,0.1400,-0.0860,0.9450,0.0620,-0.0620
2623,3545135,K02755.01,0.80,1.100e-01,-6.000e-02,879.0,,,21.600000,10.600000,-10.600000,5827.00,104.00,-116.00,0.9330,0.1260,-0.0730,0.9400,0.0540,-0.0670
2624,6964929,K02756.01,1.11,1.800e-01,-8.000e-02,2174.0,,,2.710000,1.200000,-1.200000,5884.00,70.00,-79.00,1.0700,0.1660,-0.0830,1.0700,0.0640,-0.0700
2625,6432345,K02757.01,2.56,2.500e-01,-1.900e-01,267.0,,,264.100000,13.000000,-13.000000,5422.00,107.00,-107.00,0.8850,0.0880,-0.0660,0.8670,0.0590,-0.0450
2626,8703129,K02758.01,19.25,4.980e+00,-1.163e+01,555.0,,,87.040000,1.200000,-1.200000,5177.00,163.00,-181.00,5.9490,1.5410,-3.5950,2.1220,0.5850,-1.0870
2627,11565924,K02837.01,2.88,5.800e-01,-8.100e-01,1299.0,,,10.510000,4.800000,-4.800000,6995.00,194.00,-243.00,2.2740,0.4620,-0.6350,1.5840,0.1880,-0.2580
2628,6607357,K02838.01,0.92,1.400e-01,-1.400e-01,969.0,,,13.380000,1.200000,-1.200000,5727.00,115.00,-104.00,1.1040,0.1640,-0.1640,0.9460,0.0790,-0.0570
2629,6607357,K02838.02,0.81,1.200e-01,-1.200e-01,1137.0,,,9.667000,0.641000,-0.641000,5727.00,115.00,-104.00,1.1040,0.1640,-0.1640,0.9460,0.0790,-0.0570
2630,9451706,K00271.02,2.50,7.000e-02,-5.000e-02,698.0,,,28.010000,7.900000,-7.900000,6075.00,122.00,-97.00,1.3520,0.0360,-0.0300,1.2250,0.0550,-0.0400
2631,6186964,K02839.01,1.27,7.000e-02,-6.000e-02,783.0,,,12.400000,2.600000,-2.600000,3941.00,71.00,-78.00,0.5540,0.0300,-0.0300,0.5780,0.0260,-0.0380
2632,5471202,K02911.01,2.75,7.700e-01,-3.100e-01,830.0,,,1.520000,0.730000,-0.730000,6185.00,168.00,-206.00,0.9910,0.2770,-0.1110,1.0600,0.1300,-0.1440
2633,9640439,K02912.01,1.68,5.900e-01,-1.900e-01,2152.0,,,8.450000,1.900000,-1.900000,6341.00,179.00,-246.00,1.1110,0.3890,-0.1300,1.1540,0.1690,-0.1690
2634,9693006,K02913.01,0.84,1.600e-01,-1.400e-01,1423.0,,,7.260000,2.000000,-2.000000,5696.00,113.00,-101.00,1.3310,0.2440,-0.2200,1.1390,0.0830,-0.1010
2635,6837283,K02914.01,2.89,5.400e-01,-1.020e+00,1110.0,,,12.490000,5.500000,-5.500000,6461.00,175.00,-175.00,2.5660,0.4850,-0.9010,1.4430,0.2240,-0.2740
2636,5613821,K02915.01,0.98,1.300e-01,-6.000e-02,998.0,,,5.450000,2.700000,-2.700000,5637.00,101.00,-112.00,0.9110,0.1210,-0.0600,0.9390,0.0570,-0.0630
2637,6627507,K02697.01,87.08,1.387e+01,-3.005e+01,1654.0,,,3.450000,1.700000,-1.700000,5028.00,86.00,-160.00,4.9910,0.7950,-1.7220,1.7660,0.1830,-0.6880
2638,5128673,K02698.01,3.39,5.200e-01,-5.200e-01,446.0,,,47.140000,0.549000,-0.549000,5837.00,105.00,-117.00,1.1590,0.1780,-0.1780,0.9880,0.0820,-0.0670
2639,6690836,K02699.01,1.49,2.400e-01,-1.100e-01,1796.0,,,3.675000,0.200000,-0.200000,5223.00,171.00,-155.00,0.7800,0.1240,-0.0570,0.8890,0.0560,-0.0960
2640,8639908,K02700.01,1.12,1.100e-01,-1.100e-01,1127.0,,,2.640000,1.200000,-1.200000,4297.00,116.00,-142.00,0.5330,0.0550,-0.0490,0.5500,0.0500,-0.0450
2641,5481148,K02701.01,4.79,1.480e+00,-4.900e-01,639.0,,,41.100000,20.200000,-20.200000,5860.00,157.00,-192.00,0.9360,0.2890,-0.0960,0.9860,0.1260,-0.1130
2642,11076400,K02759.01,1.01,3.000e-02,-7.000e-02,1417.0,,,9.360000,3.500000,-3.500000,4906.00,78.00,-88.00,0.8140,0.0270,-0.0590,0.7830,0.0480,-0.0280
2643,7877978,K02760.01,2.69,8.000e-02,-1.500e-01,356.0,,,43.500000,21.600000,-21.600000,4701.00,74.00,-84.00,0.7750,0.0220,-0.0440,0.7580,0.0400,-0.0280
2644,7903086,K02761.01,2.23,6.200e-01,-1.600e-01,1337.0,,,7.710000,2.300000,-2.300000,5591.00,166.00,-183.00,0.8600,0.2370,-0.0630,0.9770,0.0840,-0.1150
2645,12024120,K00265.01,1.36,2.300e-01,-2.300e-01,1407.0,,,7.320000,3.600000,-3.600000,6007.00,121.00,-121.00,1.3340,0.2280,-0.2280,1.1070,0.1020,-0.0830
2646,8210018,K02762.01,2.51,2.100e-01,-2.100e-01,241.0,,,103.800000,46.500000,-46.500000,4523.00,161.00,-161.00,0.6590,0.0550,-0.0550,0.6870,0.0600,-0.0660
2647,3642289,K00301.01,2.33,3.800e-01,-2.900e-01,1209.0,,,4.960000,2.400000,-2.400000,6204.00,111.00,-136.00,1.3600,0.2280,-0.1660,1.2570,0.0870,-0.0970
2648,3642289,K00301.02,1.32,2.200e-01,-1.600e-01,975.0,,,10.310000,4.900000,-4.900000,6204.00,111.00,-136.00,1.3600,0.2280,-0.1660,1.2570,0.0870,-0.0970
2649,3662838,K00302.01,7.61,1.380e+00,-2.560e+00,1095.0,,,14.630000,6.200000,-6.200000,6967.00,167.00,-229.00,2.5270,0.4580,-0.8510,1.7000,0.1490,-0.3490
2650,5966322,K00303.01,2.78,3.900e-01,-3.800e-01,467.0,,,75.319000,0.842000,-0.842000,5638.00,113.00,-101.00,1.0230,0.1420,-0.1420,0.8710,0.0710,-0.0430
2651,6029239,K00304.01,2.14,3.000e-01,-1.100e-01,839.0,,,30.413200,0.050700,-0.050700,5767.00,92.00,-126.00,0.8810,0.1230,-0.0440,0.9790,0.0480,-0.0890
2652,12106929,K00359.01,1.84,3.200e-01,-1.000e-01,894.0,,,3.033000,0.156000,-0.156000,5857.00,158.00,-158.00,0.7120,0.1240,-0.0410,0.8020,0.0560,-0.0770
2653,12107021,K00360.01,1.47,2.000e-01,-1.000e-01,1059.0,,,7.890000,3.400000,-3.400000,6102.00,120.00,-144.00,1.0260,0.1400,-0.0700,1.0990,0.0670,-0.0900
2654,8248939,K00061.01,24.87,8.040e+00,-3.450e+00,1750.0,,,1.382000,0.691000,-0.691000,6283.00,197.00,-241.00,1.0910,0.3530,-0.1510,1.0190,0.1730,-0.1150
2655,12404954,K00361.01,1.41,2.000e-01,-7.000e-02,1181.0,,,9.540000,2.300000,-2.300000,5703.00,103.00,-125.00,0.9750,0.1400,-0.0470,1.0910,0.0400,-0.0860
2656,1571511,K00362.01,14.93,4.590e+00,-1.980e+00,810.0,,,14.778000,0.128000,-0.128000,6061.00,162.00,-180.00,1.0500,0.3230,-0.1390,1.0120,0.1430,-0.1170
2657,2438070,K00363.01,38.29,9.810e+00,-1.308e+01,1587.0,,,1.733000,0.855000,-0.855000,5657.00,169.00,-152.00,1.4280,0.3660,-0.4880,0.9830,0.1150,-0.1030
2658,3747262,K03005.01,1.65,3.000e-01,-5.700e-01,2824.0,,,4.810000,2.400000,-2.400000,6543.00,158.00,-177.00,2.5070,0.4610,-0.8560,1.3880,0.2550,-0.2550
2659,10190075,K03007.01,1.47,2.000e-01,-1.000e-01,782.0,,,19.450000,9.400000,-9.400000,5646.00,67.00,-84.00,0.9560,0.1290,-0.0700,0.9700,0.0540,-0.0600
2660,9070666,K03008.01,1.12,2.000e-01,-3.000e-01,1616.0,,,4.850000,2.200000,-2.200000,5888.00,79.00,-79.00,1.6450,0.2900,-0.4350,1.1360,0.1220,-0.1000
2661,3642335,K03010.01,1.39,7.000e-02,-1.000e-01,244.0,,,108.315000,0.738000,-0.738000,3808.00,69.00,-76.00,0.5220,0.0280,-0.0350,0.5390,0.0300,-0.0370
