loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2
6867,7123580,K05356.01,,FALSE POSITIVE,1,0,0,326.36595188,,,253.1342058,,,2455086.134,,,,,,3.75,,,,,,,,,,,,,,,
6868,7123614,K05357.01,,FALSE POSITIVE,1,0,0,520.58269,0.008785,-0.008785,221.425,0.0112,-0.0112,2455054.425,0.0112,-0.0112,0.045,0.4472,-0.0449,2.264,0.487,-0.487,,,,348.0,70.4,-70.4,6.0,6210.0,165.0,-190.0,1.033,0.517,-0.089
6873,8155368,K05481.01,,FALSE POSITIVE,0,1,0,0.718643659,9e-08,-9e-08,131.889141,0.000102,-0.000102,2454964.889,0.000102,-0.000102,0.922,0.04,-0.019,2.51246,0.00504,-0.00504,,,,124930.0,155.0,-155.0,575.0,5853.0,157.0,-175.0,0.934,0.27,-0.116
6875,8179747,K05483.01,,FALSE POSITIVE,0,1,0,17.946328114,1.188e-06,-1.188e-06,136.9472719,5.59e-05,-5.59e-05,2454969.947,5.59e-05,-5.59e-05,0.774,0.006,-0.002,8.15905,0.00375,-0.00375,,,,102990.0,45.7,-45.7,3497.6,5228.0,174.0,-158.0,1.722,0.937,-0.937
6876,8192427,K05484.01,,FALSE POSITIVE,1,0,0,204.818268,0.001788,-0.001788,209.59041,0.00667,-0.00667,2455042.59,0.00667,-0.00667,0.346,0.1116,-0.3457,1.93,0.271,-0.271,,,,303.6,43.9,-43.9,5.4,6060.0,172.0,-182.0,2.93,1.119,-1.638
6879,9049550,K05606.01,,FALSE POSITIVE,0,1,0,23.81490574,6.396e-05,-6.396e-05,135.92167,0.00371,-0.00371,2454968.922,0.00371,-0.00371,0.772,0.031,-0.023,1.9948,0.0107,-0.0107,,,,79201.0,239.0,-239.0,444.4,5421.0,192.0,-192.0,1.89,1.224,-1.224
6880,9049697,K05607.01,,FALSE POSITIVE,0,0,1,1.3274511,1.413e-05,-1.413e-05,131.59052,0.00883,-0.00883,2454964.591,0.00883,-0.00883,0.245,0.212,-0.245,3.465,0.241,-0.241,,,,123.6,8.8,-8.8,16.6,4137.0,124.0,-137.0,0.61,0.039,-0.063
6884,9087071,K05611.01,,FALSE POSITIVE,1,0,0,209.238576,0.003773,-0.003773,321.1236,0.0112,-0.0112,2455154.124,0.0112,-0.0112,0.2683,0.2146,-0.2683,2.245,0.35,-0.35,,,,154.7,34.1,-34.1,5.4,6302.0,155.0,-199.0,1.135,0.604,-0.143
6887,9911112,K05733.01,,FALSE POSITIVE,0,1,0,1.166835206,7.78e-07,-7.78e-07,131.912321,0.000871,-0.000871,2454964.912,0.000871,-0.000871,1.257,0.21,-0.1,2.17596,0.00743,-0.00743,,,,15527.0,33.1,-33.1,388.6,8982.0,251.0,-430.0,2.123,0.625,-0.511
6888,9933600,K05734.01,,FALSE POSITIVE,1,0,0,230.70578883,,,260.3639847,,,2455093.364,,,,,,2.69,,,,,,,,,,,,,,,
6889,9934274,K05735.01,,FALSE POSITIVE,0,0,0,4.99471597,4.495e-05,-4.495e-05,136.1833,0.0095,-0.0095,2454969.183,0.0095,-0.0095,0.698,0.277,-0.462,3.44,0.257,-0.257,,,,53.0,4.6,-4.6,14.1,6409.0,174.0,-194.0,2.83,0.458,-1.068
6892,9941387,K05738.01,,FALSE POSITIVE,0,1,0,27.659607786,5.84e-07,-5.84e-07,141.2478883,1.74e-05,-1.74e-05,2454974.248,1.74e-05,-1.74e-05,0.604,0.013,-0.01,4.16321,0.00183,-0.00183,,,,318400.0,132.0,-132.0,4791.0,5310.0,159.0,-143.0,0.768,0.132,-0.066
6893,9941550,K05739.01,,FALSE POSITIVE,1,0,0,476.727302,0.007039,-0.007039,496.4298,0.00912,-0.00912,2455329.43,0.00912,-0.00912,0.008,0.445,-0.008,9.327,0.296,-0.296,,,,1035.7,66.8,-66.8,17.9,5068.0,101.0,-111.0,7.417,0.659,-1.13
6896,7138841,K05361.01,,FALSE POSITIVE,1,0,0,22.0495604,0.0001451,-0.0001451,133.82677,0.00565,-0.00565,2454966.827,0.00565,-0.00565,0.651,0.301,-0.45,3.428,0.153,-0.153,,,,134.5,9.9,-9.9,15.4,6821.0,189.0,-260.0,1.548,0.451,-0.328
6897,7174911,K05362.01,,FALSE POSITIVE,1,0,0,150.70039392,,,278.5397643,,,2455111.54,,,,,,2.82,,,,,,,,,,,,,,,
6898,7176424,K05363.01,,FALSE POSITIVE,1,0,0,44.48477463,,,142.9633835,,,2454975.963,,,,,,1.67,,,,,,,,,,,,,,,
6899,7184556,K05364.01,,FALSE POSITIVE,1,0,0,93.6452481,,,157.28348,,,2454990.283,,,,,,2.12,,,,,,,,,,,,,,,
6901,7189825,K05366.01,,FALSE POSITIVE,1,0,0,574.69029,0.01424,-0.01424,392.483,0.0199,-0.0199,2455225.483,0.0199,-0.0199,0.004,0.4514,-0.004,4.269,0.652,-0.652,,,,276.8,45.1,-45.1,7.2,5503.0,176.0,-143.0,0.764,0.291,-0.066
6904,8223655,K05488.01,,FALSE POSITIVE,0,0,1,280.1604956,0.0004368,-0.0004368,286.93817,0.00122,-0.00122,2455119.938,0.00122,-0.00122,1.04,6.627,-0.175,2.8637,0.0673,-0.0673,,,,12946.0,285.0,-285.0,54.5,5387.0,160.0,-160.0,0.799,0.147,-0.063
6905,8229361,K05489.01,,FALSE POSITIVE,1,0,0,370.46262,0.01502,-0.01502,261.4078,0.0256,-0.0256,2455094.408,0.0256,-0.0256,0.2421,0.1945,-0.2421,9.541,0.816,-0.816,,,,347.9,42.0,-42.0,12.1,6295.0,155.0,-199.0,1.08,0.581,-0.111
6906,8234889,K05490.01,,FALSE POSITIVE,1,0,0,116.301793,0.001798,-0.001798,168.3304,0.0112,-0.0112,2455001.33,0.0112,-0.0112,0.4631,0.0234,-0.4631,2.253,0.443,-0.443,,,,649.0,134.0,-134.0,6.3,5593.0,163.0,-148.0,0.842,0.321,-0.065
6907,8241258,K05491.01,,FALSE POSITIVE,1,0,0,480.19416,0.02043,-0.02043,257.1738,0.0261,-0.0261,2455090.174,0.0261,-0.0261,0.1548,0.2947,-0.1546,10.76,1.4,-1.4,,,,372.3,53.1,-53.1,9.1,6072.0,148.0,-180.0,0.923,0.342,-0.081
6908,8241736,K05492.01,,FALSE POSITIVE,1,0,0,368.49828,0.01506,-0.01506,233.4248,0.0321,-0.0321,2455066.425,0.0321,-0.0321,0.1772,0.2802,-0.1767,14.903,0.614,-0.614,,,,581.9,44.1,-44.1,18.0,5255.0,173.0,-138.0,0.783,0.203,-0.079
6909,8242350,K05493.01,,FALSE POSITIVE,0,1,0,6.993576155,7.03e-06,-7.03e-06,131.988507,0.000834,-0.000834,2454964.989,0.000834,-0.000834,1.317,0.024,-0.089,21.2695,0.0432,-0.0432,,,,2924.0,5.4,-5.4,643.3,6565.0,158.0,-198.0,2.467,0.456,-0.847
6910,8244947,K05494.01,,FALSE POSITIVE,1,0,0,223.52131732,,,185.1827031,,,2455018.183,,,,,,3.27,,,,,,,,,,,,,,,
6911,9101279,K05614.01,,FALSE POSITIVE,0,1,0,1.811461128,8.6e-08,-8.6e-08,132.9324534,3.85e-05,-3.85e-05,2454965.932,3.85e-05,-3.85e-05,0.309,0.002,-0.002,8.42343,0.00471,-0.00471,,,,921670.0,281.0,-281.0,3934.3,8572.0,238.0,-374.0,3.034,0.77,-1.431
6912,9108058,K05615.01,,FALSE POSITIVE,0,1,0,2.17491508,3.898e-06,-3.898e-06,131.93954,0.00252,-0.00252,2454964.94,0.00252,-0.00252,0.719,0.011,-0.014,8.4418,0.013,-0.013,,,,635410.0,544.0,-544.0,1572.0,6792.0,190.0,-286.0,1.636,0.494,-0.404
6914,9116075,K05617.01,,FALSE POSITIVE,0,1,1,24.5002702,0.0002963,-0.0002963,154.6193,0.0104,-0.0104,2454987.619,0.0104,-0.0104,0.405,0.06,-0.403,4.079,0.278,-0.278,,,,153.5,13.5,-13.5,13.3,4519.0,120.0,-134.0,0.597,0.062,-0.042
6916,9117123,K05619.01,,FALSE POSITIVE,0,1,0,2.16402661,,,133.5762679,,,2454966.576,,,,,,2.78,,,,,,,,,,,,,,,
6917,9118858,K05620.01,,FALSE POSITIVE,1,0,0,392.89275632,,,436.2879702,,,2455269.288,,,,,,4.93,,,,,,,,,,,,,,,
6918,9137257,K05621.01,,FALSE POSITIVE,1,0,0,114.734287,0.002841,-0.002841,231.5017,0.0182,-0.0182,2455064.502,0.0182,-0.0182,0.3694,0.1129,-0.3692,3.724,0.604,-0.604,,,,242.9,45.1,-45.1,6.7,5083.0,147.0,-129.0,0.71,1.592,-0.07
6920,9954225,K05742.01,,FALSE POSITIVE,0,1,1,1.340649911,2.906e-06,-2.906e-06,132.05521,0.00305,-0.00305,2454965.055,0.00305,-0.00305,0.561,0.026,-0.019,5.0912,0.0166,-0.0166,,,,627630.0,1071.0,-1071.0,791.0,6332.0,199.0,-244.0,1.222,0.339,-0.277
6921,9957659,K05743.01,,FALSE POSITIVE,0,0,1,30.69537638,4.105e-05,-4.105e-05,155.71927,0.00147,-0.00147,2454988.719,0.00147,-0.00147,0.846,0.009,-0.005,5.6634,0.0346,-0.0346,,,,19941.0,240.0,-240.0,186.8,6185.0,173.0,-260.0,1.192,0.392,-0.168
6922,9957668,K05744.01,,FALSE POSITIVE,0,1,0,30.69533113,6.67e-07,-6.67e-07,155.7207691,1.72e-05,-1.72e-05,2454988.721,1.72e-05,-1.72e-05,1.041,0.004,-0.023,5.94855,0.00074,-0.00074,,,,88771.0,2.5,-2.5,7846.3,6335.0,171.0,-171.0,1.286,0.253,-0.31
6924,9967398,K05746.01,,FALSE POSITIVE,1,0,0,49.873958,0.001082,-0.001082,167.55502,0.00969,-0.00969,2455000.555,0.00969,-0.00969,0.4119,0.1338,-0.4118,1.351,0.308,-0.308,,,,562.0,140.0,-140.0,5.7,4979.0,160.0,-150.0,0.629,0.076,-0.052
6927,7192680,K05368.01,,FALSE POSITIVE,1,0,0,114.25041494,,,235.8523992,,,2455068.852,,,,,,2.11,,,,,,,,,,,,,,,
6929,7203858,K05370.01,,FALSE POSITIVE,1,0,0,407.97623,0.01831,-0.01831,378.6999,0.026,-0.026,2455211.7,0.026,-0.026,0.0598,0.3918,-0.0597,14.69,1.2,-1.2,,,,237.5,21.5,-21.5,11.2,7612.0,229.0,-307.0,2.968,0.705,-0.924
6933,7207081,K05374.01,,FALSE POSITIVE,1,0,0,239.25578975,,,133.1367334,,,2454966.137,,,,,,5.21,,,,,,,,,,,,,,,
6935,8255058,K05495.01,,FALSE POSITIVE,0,1,1,6.279888981,6.605e-06,-6.605e-06,135.296067,0.000844,-0.000844,2454968.296,0.000844,-0.000844,1.244,0.251,-0.157,5.5086,0.0476,-0.0476,,,,1514.6,12.4,-12.4,150.5,5057.0,112.0,-162.0,6.222,1.782,-3.31
6936,8265239,K05496.01,,FALSE POSITIVE,1,0,1,37.47695717,,,150.6694873,,,2454983.669,,,,,,1.46,,,,,,,,,,,,,,,
6938,8288404,K05498.01,,FALSE POSITIVE,0,1,0,519.80221867,9.368e-05,-9.368e-05,462.625278,0.000128,-0.000128,2455295.625,0.000128,-0.000128,0.894,0.019,-0.012,14.9678,0.0112,-0.0112,,,,77183.0,46.6,-46.6,2502.9,5310.0,87.0,-71.0,1.03,0.175,-0.159
6941,8300828,K05501.01,,FALSE POSITIVE,1,0,0,48.9200563,0.0005908,-0.0005908,163.9628,0.0104,-0.0104,2454996.963,0.0104,-0.0104,0.6077,0.0151,-0.486,2.295,0.45,-0.45,,,,333.9,63.4,-63.4,7.0,5375.0,178.0,-150.0,0.899,0.58,-0.117
6943,9141355,K05622.01,Kepler-1635 b,CONFIRMED,0,0,0,469.61309,0.0143,-0.0143,422.5089,0.0139,-0.0139,2455255.509,0.0139,-0.0139,0.906,0.039,-0.632,13.709,0.543,-0.543,,,,1234.7,76.6,-76.6,18.2,5474.0,166.0,-149.0,0.763,0.152,-0.065
6944,9142225,K05623.01,,FALSE POSITIVE,1,0,0,583.73632,0.0504,-0.0504,174.6085,0.037,-0.037,2455007.609,0.037,-0.037,0.126,0.329,-0.126,15.75,1.9,-1.9,,,,338.6,33.5,-33.5,11.4,6003.0,80.0,-80.0,1.442,0.253,-0.278
6945,9142334,K05624.01,,FALSE POSITIVE,1,0,0,502.658,0.03868,-0.03868,174.6294,0.0345,-0.0345,2455007.629,0.0345,-0.0345,0.3138,0.1344,-0.3136,19.51,1.4,-1.4,,,,216.0,24.2,-24.2,10.0,3754.0,71.0,-98.0,0.473,0.06,-0.05
6948,9153246,K05627.01,,FALSE POSITIVE,1,0,0,243.954706,0.008913,-0.008913,221.2717,0.0185,-0.0185,2455054.272,0.0185,-0.0185,0.1207,0.3985,-0.1207,2.562,0.742,-0.742,,,,291.7,82.4,-82.4,5.2,5578.0,161.0,-137.0,0.794,0.321,-0.059
6952,10002266,K05750.01,,FALSE POSITIVE,0,0,1,12.71368909,9.93e-05,-9.93e-05,136.9328,0.00687,-0.00687,2454969.933,0.00687,-0.00687,0.196,0.256,-0.196,1.875,0.232,-0.232,,,,192.2,24.6,-24.6,9.8,5715.0,154.0,-154.0,0.782,0.195,-0.065
6953,10004515,K05751.01,,FALSE POSITIVE,1,0,0,25.26363805,,,139.3088062,,,2454972.309,,,,,,2.72,,,,,,,,,,,,,,,
6954,10004772,K05752.01,,FALSE POSITIVE,0,1,1,1.391716834,9.15e-06,-9.15e-06,132.09937,0.00517,-0.00517,2454965.099,0.00517,-0.00517,0.233,0.236,-0.233,1.421,0.245,-0.245,,,,41.0,5.7,-5.7,9.7,3749.0,103.0,-84.0,59.684,15.454,-1.818
6955,10006096,K05753.01,,FALSE POSITIVE,0,1,0,70.516233809,2.317e-06,-2.317e-06,142.8575773,2.44e-05,-2.44e-05,2454975.858,2.44e-05,-2.44e-05,0.587,0.005,-0.02,4.09296,0.00193,-0.00193,,,,330180.0,126.0,-126.0,3168.8,5511.0,165.0,-148.0,0.789,0.145,-0.085
6956,10007492,K05754.01,,FALSE POSITIVE,0,1,1,2.645596805,1.348e-06,-1.348e-06,133.705953,0.000434,-0.000434,2454966.706,0.000434,-0.000434,1.239,2.89,-0.111,2.9095,0.0222,-0.0222,,,,1272.7,8.9,-8.9,166.8,4980.0,51.0,-88.0,5.443,0.823,-1.529
6958,10018364,K05756.01,,FALSE POSITIVE,1,0,0,105.6327297,,,229.1273427,,,2455062.127,,,,,,2.73,,,,,,,,,,,,,,,
6959,7255910,K05376.01,,FALSE POSITIVE,1,0,0,274.553579,0.00674,-0.00674,158.0863,0.02,-0.02,2454991.086,0.02,-0.02,0.1125,0.3449,-0.1125,5.95,0.668,-0.668,,,,218.3,32.4,-32.4,6.7,6267.0,159.0,-193.0,1.118,0.464,-0.159
6960,7256460,K05377.01,,FALSE POSITIVE,1,0,0,251.02304011,,,194.2011858,,,2455027.201,,,,,,3.11,,,,,,,,,,,,,,,
6961,7258902,K05378.01,,FALSE POSITIVE,0,1,0,1.80774253,5.605e-05,-5.605e-05,132.9483,0.0404,-0.0404,2454965.948,0.0404,-0.0404,0.9062,0.0226,-0.6282,2.637,0.184,-0.184,,,,592.6,42.2,-42.2,15.1,5164.0,185.0,-161.0,1.779,1.323,-1.029
6964,7345136,K05381.01,,FALSE POSITIVE,1,0,0,28.7369766,0.000307,-0.000307,153.842,0.0119,-0.0119,2454986.842,0.0119,-0.0119,0.1108,0.4193,-0.1107,1.586,0.414,-0.414,,,,525.0,133.0,-133.0,5.5,5722.0,184.0,-173.0,0.854,0.378,-0.07
6965,7352727,K05382.01,,FALSE POSITIVE,0,0,1,2.45649061,1.366e-05,-1.366e-05,133.21452,0.00464,-0.00464,2454966.215,0.00464,-0.00464,0.167,0.277,-0.166,2.844,0.167,-0.167,,,,287.8,16.4,-16.4,21.0,4870.0,109.0,-69.0,8.531,2.433,-0.27
6966,7375100,K05383.01,,FALSE POSITIVE,1,0,0,98.51783198,,,173.7083904,,,2455006.708,,,,,,1.65,,,,,,,,,,,,,,,
6967,8308639,K05503.01,,FALSE POSITIVE,1,0,0,457.513348,0.009104,-0.009104,138.6556,0.0117,-0.0117,2454971.656,0.0117,-0.0117,0.9613,0.0176,-0.6594,5.763,0.499,-0.499,,,,562.5,75.0,-75.0,3.9,5047.0,82.0,-169.0,7.821,0.451,-2.02
6968,8313697,K05504.01,,FALSE POSITIVE,1,0,0,224.02589924,,,335.8214821,,,2455168.821,,,,,,2.93,,,,,,,,,,,,,,,
6969,8351919,K05505.01,,FALSE POSITIVE,1,0,0,323.77153,0.02659,-0.02659,191.0744,0.0553,-0.0553,2455024.074,0.0553,-0.0553,0.083,0.3675,-0.0829,17.57,1.9,-1.9,,,,353.7,35.7,-35.7,10.6,5196.0,183.0,-154.0,0.784,0.147,-0.057
6971,8352016,K05507.01,,FALSE POSITIVE,1,0,0,40.0389613,0.0004144,-0.0004144,156.35794,0.00729,-0.00729,2454989.358,0.00729,-0.00729,0.3619,0.1074,-0.3615,1.711,0.26,-0.26,,,,109.4,20.0,-20.0,5.7,5701.0,161.0,-134.0,0.903,0.382,-0.118
6972,8364969,K05508.01,,FALSE POSITIVE,0,1,0,22.571972634,2.522e-06,-2.522e-06,145.0344991,9.23e-05,-9.23e-05,2454978.034,9.23e-05,-9.23e-05,1.056,0.084,-0.066,4.00349,0.00525,-0.00525,,,,79326.0,70.5,-70.5,1040.1,5645.0,186.0,-169.0,0.871,0.204,-0.136
6974,8380743,K05510.01,,FALSE POSITIVE,0,1,0,1.018861199,2.646e-06,-2.646e-06,132.07252,0.00364,-0.00364,2454965.073,0.00364,-0.00364,0.358,0.008,-0.003,6.5005,0.015,-0.015,,,,291210.0,518.0,-518.0,911.3,6225.0,198.0,-242.0,1.672,0.434,-0.651
6975,9159461,K05630.01,,FALSE POSITIVE,1,0,0,80.519237,0.00164,-0.00164,164.0077,0.0162,-0.0162,2454997.008,0.0162,-0.0162,0.102,0.3655,-0.1019,4.044,0.807,-0.807,,,,92.5,22.7,-22.7,7.2,6251.0,175.0,-244.0,1.119,0.642,-0.132
6976,9164003,K05631.01,,FALSE POSITIVE,1,0,0,149.356804,0.005784,-0.005784,278.1387,0.0246,-0.0246,2455111.139,0.0246,-0.0246,0.1627,0.3258,-0.1626,15.415,0.733,-0.733,,,,171.6,15.0,-15.0,14.0,6569.0,191.0,-241.0,2.203,0.639,-0.943
6979,9178502,K05634.01,,FALSE POSITIVE,1,0,0,50.47759052,,,141.7787075,,,2454974.779,,,,,,2.02,,,,,,,,,,,,,,,
6981,9180282,K05636.01,,FALSE POSITIVE,0,1,1,2.79123954,1.266e-05,-1.266e-05,131.94858,0.00356,-0.00356,2454964.949,0.00356,-0.00356,0.709,0.061,-0.504,2.843,0.118,-0.118,,,,154.8,7.3,-7.3,25.3,6407.0,173.0,-192.0,1.668,0.508,-0.457
6982,9181402,K05637.01,,FALSE POSITIVE,1,0,0,223.31769215,,,233.6828323,,,2455066.683,,,,,,3.54,,,,,,,,,,,,,,,
6983,10023469,K05757.01,,FALSE POSITIVE,0,0,1,44.637111,0.001268,-0.001268,157.2998,0.0203,-0.0203,2454990.3,0.0203,-0.0203,0.029,0.436,-0.029,5.868,0.428,-0.428,,,,282.5,34.9,-34.9,9.4,5222.0,196.0,-179.0,0.78,0.114,-0.093
6986,10074700,K05760.01,,FALSE POSITIVE,0,1,0,365.620697,0.002917,-0.002917,238.984,0.00437,-0.00437,2455071.984,0.00437,-0.00437,0.4173,0.043,-0.1914,32.263,0.428,-0.428,,,,27188.0,238.0,-238.0,671.1,5273.0,176.0,-138.0,0.768,0.198,-0.078
6989,10096697,K05763.01,,FALSE POSITIVE,1,0,0,191.272501,0.005306,-0.005306,293.2441,0.0148,-0.0148,2455126.244,0.0148,-0.0148,0.504,0.4851,-0.2889,3.064,0.707,-0.707,,,,286.5,64.0,-64.0,5.8,5727.0,167.0,-138.0,0.918,0.379,-0.122
6993,7386200,K05386.01,,FALSE POSITIVE,1,0,0,575.42002,0.0293,-0.0293,369.5923,0.0426,-0.0426,2455202.592,0.0426,-0.0426,0.1538,0.2953,-0.1538,17.22,1.8,-1.8,,,,401.7,43.0,-43.0,11.7,6025.0,165.0,-181.0,0.949,0.356,-0.111
6998,7456380,K05391.01,,FALSE POSITIVE,1,0,0,368.72715,0.01932,-0.01932,434.378,0.0368,-0.0368,2455267.378,0.0368,-0.0368,0.3411,0.1381,-0.3245,5.06,1.1,-1.1,,,,426.6,81.6,-81.6,6.4,5401.0,178.0,-148.0,0.749,0.217,-0.064
7001,8414914,K05513.01,,FALSE POSITIVE,0,1,0,100.303613,0.0001672,-0.0001672,176.75827,0.00187,-0.00187,2455009.758,0.00187,-0.00187,0.388,0.03,-0.028,10.578,0.0347,-0.0347,,,,488040.0,1604.0,-1604.0,354.7,6060.0,210.0,-231.0,1.046,0.323,-0.162
7004,8432034,K05516.01,,FALSE POSITIVE,0,1,0,0.83620025,4.915e-06,-4.915e-06,131.91663,0.0052,-0.0052,2454964.917,0.0052,-0.0052,0.56,0.166,-0.093,3.7127,0.0491,-0.0491,,,,331280.0,3393.0,-3393.0,145.4,5780.0,,,1.0,,
7010,9216231,K05641.01,,FALSE POSITIVE,1,0,0,616.34132,0.01531,-0.01531,154.168,0.0193,-0.0193,2454987.168,0.0193,-0.0193,0.28,0.1792,-0.2799,12.724,0.753,-0.753,,,,1287.0,136.0,-136.0,12.5,4197.0,120.0,-138.0,0.588,0.049,-0.07
7015,10130646,K05765.01,,FALSE POSITIVE,1,0,0,390.40832,0.01843,-0.01843,265.436,0.0412,-0.0412,2455098.436,0.0412,-0.0412,0.0407,0.416,-0.0406,7.916,0.923,-0.923,,,,251.9,34.9,-34.9,8.5,3659.0,88.0,-85.0,0.4,0.09,-0.07
7016,10132552,K05766.01,,FALSE POSITIVE,1,0,0,191.528018,0.00338,-0.00338,260.9129,0.0122,-0.0122,2455093.913,0.0122,-0.0122,0.0258,0.4529,-0.0258,2.342,0.403,-0.403,,,,171.8,36.6,-36.6,6.4,6054.0,149.0,-170.0,1.009,0.376,-0.118
7017,10132908,K05767.01,,FALSE POSITIVE,1,0,0,386.59946,0.01255,-0.01255,221.2945,0.0236,-0.0236,2455054.294,0.0236,-0.0236,0.2307,0.2537,-0.2306,3.305,0.76,-0.76,,,,380.7,94.9,-94.9,5.8,6137.0,212.0,-276.0,0.963,0.354,-0.097
7018,10141271,K05768.01,,FALSE POSITIVE,0,0,1,15.4032765,0.0002551,-0.0002551,137.9906,0.0145,-0.0145,2454970.991,0.0145,-0.0145,0.623,0.043,-0.47,3.246,0.424,-0.424,,,,253.0,33.2,-33.2,9.2,5272.0,158.0,-158.0,0.799,0.102,-0.091
7020,10158715,K05770.01,,FALSE POSITIVE,1,0,0,61.0011095,0.0008699,-0.0008699,144.84614,0.00737,-0.00737,2454977.846,0.00737,-0.00737,0.7091,0.0509,-0.5957,1.049,0.317,-0.317,,,,408.0,118.0,-118.0,4.6,6418.0,182.0,-277.0,1.171,0.639,-0.147
7021,10161534,K05771.01,,FALSE POSITIVE,1,0,0,198.232389,0.002792,-0.002792,294.73515,0.00776,-0.00776,2455127.735,0.00776,-0.00776,0.0297,0.4175,-0.0297,1.919,0.344,-0.344,,,,416.4,66.9,-66.9,5.7,6263.0,159.0,-200.0,1.113,0.627,-0.121
7022,7458433,K05392.01,,FALSE POSITIVE,0,1,0,0.66062715,1.356e-05,-1.356e-05,131.8646,0.0213,-0.0213,2454964.865,0.0213,-0.0213,1.208,1.117,-0.237,4.56,1.1,-1.1,,,,248.5,43.1,-43.1,7.8,6322.0,169.0,-206.0,1.075,0.349,-0.116
7024,7468295,K05394.01,,FALSE POSITIVE,1,0,0,456.5734,0.01174,-0.01174,228.3838,0.0156,-0.0156,2455061.384,0.0156,-0.0156,0.1768,0.2634,-0.1762,5.465,0.508,-0.508,,,,397.5,64.1,-64.1,7.6,5002.0,131.0,-102.0,4.042,0.701,-0.255
7025,7516073,K05395.01,,FALSE POSITIVE,1,0,0,601.13797,0.04055,-0.04055,226.686,0.0515,-0.0515,2455059.686,0.0515,-0.0515,0.057,0.413,-0.056,15.26,1.6,-1.6,,,,172.8,19.4,-19.4,9.9,5786.0,173.0,-190.0,1.388,0.353,-0.431
7026,7538450,K05396.01,,FALSE POSITIVE,1,0,0,344.06248,0.02843,-0.02843,451.4323,0.0231,-0.0231,2455284.432,0.0231,-0.0231,0.935,0.026,-0.667,15.6,1.3,-1.3,,,,136.3,9.5,-9.5,17.7,7664.0,212.0,-345.0,3.697,0.62,-1.86
7027,7539174,K05397.01,,FALSE POSITIVE,1,0,0,39.94344731,,,170.5021796,,,2455003.502,,,,,,1.71,,,,,,,,,,,,,,,
7029,7550875,K05399.01,,FALSE POSITIVE,1,0,0,466.90824,0.01194,-0.01194,136.3731,0.019,-0.019,2454969.373,0.019,-0.019,0.0868,0.433,-0.0867,2.64,0.693,-0.693,,,,660.0,183.0,-183.0,5.4,5340.0,185.0,-146.0,0.867,0.448,-0.103
7030,8442463,K05519.01,,FALSE POSITIVE,1,0,0,361.30991,0.01209,-0.01209,469.7513,0.0232,-0.0232,2455302.751,0.0232,-0.0232,0.0802,0.369,-0.08,12.968,0.728,-0.728,,,,275.6,26.6,-26.6,10.6,4911.0,106.0,-140.0,4.419,2.284,-1.527
7031,8474892,K05520.01,,FALSE POSITIVE,0,1,0,199.4424134,0.0002046,-0.0002046,240.8521,0.00104,-0.00104,2455073.852,0.00104,-0.00104,1.1877,0.1605,-0.1407,7.2533,0.017,-0.017,,,,32172.0,71.0,-71.0,486.4,5869.0,183.0,-194.0,1.17,0.441,-0.212
7032,8480642,K05521.01,,FALSE POSITIVE,0,1,0,31.59115876,3.175e-05,-3.175e-05,162.501885,0.000819,-0.000819,2454995.502,0.000819,-0.000819,1.247,6.688,-0.14,2.6431,0.0406,-0.0406,,,,1434.4,20.5,-20.5,83.5,5178.0,156.0,-141.0,2.295,1.218,-1.489
7033,8482513,K05522.01,,FALSE POSITIVE,1,0,0,356.99135,0.01524,-0.01524,235.7367,0.0283,-0.0283,2455068.737,0.0283,-0.0283,0.2437,0.2189,-0.2435,17.03,1.2,-1.2,,,,747.8,78.8,-78.8,13.8,5539.0,177.0,-152.0,0.913,0.356,-0.094
7034,8487777,K05523.01,,FALSE POSITIVE,1,0,0,96.120478,0.00123,-0.00123,166.9531,0.0103,-0.0103,2454999.953,0.0103,-0.0103,0.5381,0.0463,-0.5125,1.125,0.481,-0.481,,,,285.4,67.8,-67.8,6.0,6038.0,164.0,-169.0,1.186,0.39,-0.245
7035,8495232,K05524.01,,FALSE POSITIVE,0,0,1,9.63647672,9.402e-05,-9.402e-05,134.93429,0.00798,-0.00798,2454967.934,0.00798,-0.00798,0.046,0.409,-0.046,2.999,0.337,-0.337,,,,47.6,5.4,-5.4,11.1,5125.0,71.0,-92.0,3.007,0.496,-0.744
7036,8499922,K05525.01,,FALSE POSITIVE,1,0,0,45.680876,0.001008,-0.001008,142.3574,0.0205,-0.0205,2454975.357,0.0205,-0.0205,0.206,0.277,-0.206,2.293,0.63,-0.63,,,,350.3,85.8,-85.8,3.7,4835.0,114.0,-115.0,7.917,1.158,-0.364
